time,EC_slab1,EC_slab2,WC_slab1,WC_slab2,t_slab1,t_slab2
43820.26736,4.681893,4.843024,92.92,93.942,19.7,19.8
43820.27083,4.678334,4.842798,92.92,94.042,19.7,19.8
43820.27431,4.671163,4.835275,92.92,94.042,19.7,19.8
43820.27778,4.678371,4.839904,92.92,93.907,19.7,19.8
43820.28125,4.680531,4.827437,92.92,93.942,19.7,19.8
43820.28472,4.678232,4.832331,92.92,94.042,19.7,19.8
43820.28819,4.675092,4.819997,92.92,94.042,19.7,19.8
43820.29167,4.673636,4.817844,92.92,94.042,19.7,19.8
43820.29514,4.673674,4.837574,92.92,93.942,19.65,19.7
43820.29861,4.673943,4.846539,92.92,93.942,19.65,19.7
43820.30208,4.669138,4.844312,92.92,94.042,19.7,19.7
43820.30556,4.678342,4.854868,92.92,93.942,19.7,19.7
43820.30903,4.679127,4.862166,92.771,93.942,19.7,19.7
43820.3125,4.686311,4.86227,92.92,93.942,19.7,19.7
43820.31597,4.683286,4.860761,92.92,93.907,19.7,19.7
43820.31944,4.686862,4.857357,92.92,93.907,19.7,19.7
43820.32292,4.692436,4.856784,92.92,94.042,19.7,19.7
43820.32639,4.691736,4.855914,92.92,94.042,19.7,19.7
43820.32986,4.68224,4.857289,92.92,93.942,19.7,19.7
43820.33333,4.677732,4.852512,92.823,94.042,19.7,19.75
43820.33681,4.67654,4.850226,92.92,93.942,19.7,19.75
43820.34028,4.676912,4.846395,92.771,94.042,19.7,19.75
43820.34375,4.679101,4.844075,92.92,94.042,19.7,19.8
43820.34722,4.687183,4.842925,92.823,94.052,19.7,19.85
43820.35069,4.683458,4.840328,92.771,93.952,19.7,19.85
43820.35417,4.693181,4.842135,92.92,93.952,19.7,19.85
43820.35764,4.699608,4.844262,92.92,93.952,19.8,19.85
43820.36111,4.690009,4.834687,92.92,94.052,19.75,19.9
43820.36458,4.69131,4.823964,92.92,94.052,19.8,19.95
43820.36806,4.681508,4.825697,92.92,93.952,19.8,19.95
43820.37153,4.68463,4.835288,92.771,93.952,19.85,20
43820.375,4.68709,4.839693,92.92,94.052,19.85,20.05
43820.37847,4.684701,4.837167,92.929,94.052,19.95,20.05
43820.38194,4.667448,4.835489,92.929,94.052,19.95,20.1
43820.38542,4.667008,4.827493,92.929,94.202,19.95,20.1
43820.38889,4.672819,4.820223,92.833,94.202,19.95,20.2
43820.39236,4.675274,4.815482,92.929,94.052,20.05,20.2
43820.39583,4.668968,4.82307,92.929,94.039,20.05,20.3
43820.39931,4.669093,4.816239,92.929,94.188,20.1,20.3
43820.40278,4.671567,4.80956,92.929,94.139,20.1,20.3
43820.40625,4.669193,4.80864,93.012,94.139,20.15,20.4
43820.40972,4.668054,4.815707,92.916,94.039,20.2,20.4
43820.41319,4.664447,4.809504,93.012,94.039,20.2,20.4
43820.41667,4.660144,4.812805,93.148,94.188,20.2,20.45
43820.42014,4.657119,4.803819,93.052,94.039,20.3,20.55
43820.42361,4.656017,4.806477,93.012,94.139,20.3,20.55
43820.42708,4.653772,4.79395,92.916,94.288,20.4,20.65
43820.43056,4.652981,4.796536,93.052,94.188,20.4,20.65
43820.43403,4.648763,4.780687,92.916,94.288,20.45,20.7
43820.4375,4.64109,4.788897,93.148,94.275,20.6,20.8
43820.44097,4.636896,4.790172,93.052,94.275,20.6,20.9
43820.44444,4.635465,4.78992,92.999,94.275,20.75,21
43820.44792,4.630859,4.786179,93.135,94.275,20.8,21.1
43820.45139,4.639375,4.787125,92.999,94.275,20.9,21.15
43820.45486,4.631497,4.791318,93.135,94.261,20.95,21.2
43820.45833,4.6265,4.786407,93.135,94.362,21.05,21.25
43820.46181,4.62735,4.78375,93.135,94.397,21.05,21.3
43820.46528,4.625701,4.778553,93.121,94.261,21.15,21.4
43820.46875,4.623094,4.76556,93.271,94.261,21.2,21.45
43820.47222,4.621069,4.765174,93.271,94.397,21.3,21.5
43820.47569,4.616189,4.753987,93.271,94.248,21.35,21.55
43820.47917,4.618418,4.762233,93.271,94.384,21.4,21.6
43820.48264,4.611986,4.765271,93.271,94.248,21.45,21.65
43820.48611,4.611761,4.755251,93.364,94.484,21.5,21.65
43820.48958,4.611533,4.754785,93.364,94.484,21.55,21.7
43820.49306,4.614953,4.757449,93.364,94.384,21.6,21.75
43820.49653,4.60582,4.754205,93.364,94.384,21.65,21.8
43820.5,4.606516,4.751981,93.364,94.484,21.7,21.85
43820.50347,4.607364,4.752241,93.514,94.484,21.7,21.85
43820.50694,4.60502,4.753247,93.364,94.484,21.8,21.9
43820.51042,4.600261,4.755868,93.408,94.47,21.8,21.95
43820.51389,4.60165,4.760572,93.364,94.46,21.85,22
43820.51736,4.605438,4.75437,93.35,94.46,21.9,22.05
43820.52083,4.602312,4.763696,93.35,94.36,21.95,22.05
43820.52431,4.601153,4.76125,93.501,94.46,21.9,22.05
43820.52778,4.604163,4.754005,93.35,94.36,21.95,22.1
43820.53125,4.601609,4.748368,93.35,94.36,22,22.1
43820.53472,4.598648,4.74535,93.501,94.46,22,22.1
43820.53819,4.599074,4.7548,93.35,94.46,22.05,22.1
43820.54167,4.605265,4.756718,93.501,94.611,22.05,22.15
43820.54514,4.599731,4.768128,93.598,94.346,22.05,22.2
43820.54861,4.595226,4.772931,93.477,94.447,22.15,22.2
43820.55208,4.602766,4.776298,93.477,94.447,22.15,22.2
43820.55556,4.603325,4.765459,93.337,94.447,22.1,22.2
43820.55903,4.607164,4.754359,93.477,94.447,22.15,22.25
43820.5625,4.609451,4.758453,93.337,94.447,22.1,22.25
43820.56597,4.602186,4.763845,93.477,94.447,22.2,22.3
43820.56944,4.615583,4.768379,93.22,94.447,22.2,22.3
43820.57292,4.609522,4.771401,93.22,94.447,22.2,22.3
43820.57639,4.614494,4.774207,93.327,94.447,22.2,22.35
43820.57986,4.618039,4.773942,93.477,94.447,22.2,22.35
43820.58333,4.613234,4.775634,93.327,94.346,22.2,22.35
43820.58681,4.621654,4.774814,93.327,94.447,22.2,22.35
43820.59028,4.619843,4.774246,93.477,94.447,22.25,22.35
43820.59375,4.617112,4.771187,93.371,94.433,22.3,22.45
43820.59722,4.620249,4.769949,93.327,94.433,22.3,22.45
43820.60069,4.624458,4.764875,93.313,94.433,22.35,22.45
43820.60417,4.628052,4.767733,93.313,94.433,22.35,22.5
43820.60764,4.619874,4.77273,93.313,94.433,22.35,22.55
43820.61111,4.621756,4.772754,93.464,94.433,22.4,22.55
43820.61458,4.619119,4.769921,93.464,94.333,22.4,22.55
43820.61806,4.617865,4.766223,93.313,94.583,22.45,22.55
43820.62153,4.616003,4.763716,93.313,94.433,22.45,22.55
43820.625,4.611174,4.768831,93.313,94.583,22.4,22.55
43820.62847,4.613406,4.766057,93.464,94.583,22.4,22.55
43820.63194,4.617804,4.772157,93.464,94.433,22.4,22.55
43820.63542,4.619396,4.770543,93.464,94.433,22.4,22.55
43820.63889,4.625122,4.767973,93.313,94.42,22.4,22.6
43820.64236,4.627795,4.761963,93.313,94.42,22.4,22.6
43820.64583,4.620645,4.759999,93.313,94.42,22.45,22.6
43820.64931,4.623197,4.767298,93.464,94.42,22.4,22.6
43820.65278,4.623073,4.76326,93.3,94.42,22.5,22.6
43820.65625,4.621126,4.763527,93.464,94.42,22.5,22.6
43820.65972,4.621192,4.77234,93.3,94.42,22.5,22.6
43820.66319,4.620661,4.784978,93.464,94.42,22.5,22.6
43820.66667,4.618242,4.785624,93.464,94.42,22.5,22.65
43820.67014,4.617541,4.790071,93.464,94.57,22.5,22.6
43820.67361,4.620286,4.779996,93.464,94.42,22.45,22.65
43820.67708,4.62154,4.775826,93.464,94.42,22.45,22.6
43820.68056,4.625944,4.779522,93.3,94.42,22.4,22.65
43820.68403,4.625944,4.778532,93.464,94.42,22.4,22.65
43820.6875,4.629496,4.774197,93.464,94.42,22.4,22.55
43820.69097,4.630112,4.77435,93.309,94.42,22.35,22.5
43820.69444,4.640516,4.784075,93.323,94.42,22.25,22.45
43820.69792,4.641981,4.786149,93.323,94.319,22.25,22.45
43820.70139,4.650772,4.787537,93.323,94.433,22.15,22.35
43820.70486,4.647138,4.798491,93.067,94.333,22.15,22.35
43820.70833,4.643855,4.803949,93.323,94.333,22.1,22.35
43820.71181,4.637156,4.802469,93.323,94.333,22.1,22.35
43820.71528,4.637615,4.804015,93.337,94.433,22,22.35
43820.71875,4.647012,4.802826,93.067,94.443,22,22.25
43820.72222,4.661294,4.804262,93.067,94.307,21.95,22.2
43820.72569,4.657858,4.795853,93.08,94.207,21.85,22.2
43820.72917,4.656403,4.799986,93.08,94.356,21.8,22.1
43820.73264,4.660488,4.806109,93.337,94.321,21.75,22
43820.73611,4.668895,4.802762,93.23,94.22,21.7,22
43820.73958,4.682104,4.812249,93.094,94.356,21.6,21.95
43820.74306,4.682772,4.818793,93.094,94.22,21.6,21.95
43820.74653,4.682953,4.81463,93.094,94.356,21.5,21.85
43820.75,4.682435,4.81628,93.094,94.234,21.5,21.75
43820.75347,4.681953,4.823562,93.094,94.234,21.4,21.7
43820.75694,4.684162,4.820496,93.094,94.234,21.35,21.7
43820.76042,4.686321,4.834322,93.107,94.37,21.3,21.6
43820.76389,4.68901,4.841651,93.107,94.134,21.25,21.5
43820.76736,4.696592,4.847405,92.875,94.234,21.2,21.5
43820.77083,4.700027,4.849083,93.107,94.248,21.2,21.45
43820.77431,4.701327,4.842485,93.107,94.248,21.15,21.45
43820.77778,4.704443,4.835357,93.107,94.248,21.1,21.4
43820.78125,4.69806,4.832528,93.011,94.147,21.1,21.4
43820.78472,4.697404,4.83797,92.972,94.248,21.1,21.35
43820.78819,4.699674,4.839639,93.011,94.147,21,21.3
43820.79167,4.689574,4.840957,93.107,94.147,21,21.25
43820.79514,4.68739,4.834931,93.121,94.147,20.9,21.2
43820.79861,4.6877,4.841661,93.024,93.998,20.9,21.15
43820.80208,4.684795,4.842008,93.024,93.998,20.85,21.1
43820.80556,4.691869,4.843484,93.024,94.261,20.8,21.05
43820.80903,4.702793,4.847309,93.121,94.012,20.75,21
43820.8125,4.700912,4.846284,93.024,94.161,20.65,20.9
43820.81597,4.702391,4.859084,93.024,94.012,20.65,20.9
43820.81944,4.700705,4.856992,93.135,94.012,20.55,20.85
43820.82292,4.701946,4.862177,92.999,94.012,20.55,20.8
43820.82639,4.703446,4.865547,93.135,94.012,20.55,20.8
43820.82986,4.710266,4.866944,92.902,94.025,20.45,20.7
43820.83333,4.711261,4.87282,92.902,94.025,20.45,20.7
43820.83681,4.713582,4.864488,93.038,94.025,20.35,20.65
43820.84028,4.718919,4.860882,92.902,94.025,20.35,20.6
43820.84375,4.723517,4.858128,92.902,94.025,20.3,20.5
43820.84722,4.715893,4.864891,93.038,94.025,20.25,20.5
43820.85069,4.725861,4.861169,92.819,94.025,20.2,20.5
43820.85417,4.725989,4.859856,93.139,94.025,20.15,20.4
43820.85764,4.72243,4.863547,92.906,94.025,20.15,20.4
43820.86111,4.718022,4.865699,92.906,94.025,20.1,20.4
43820.86458,4.712706,4.865524,92.81,94.039,20.1,20.35
43820.86806,4.719037,4.865851,92.81,94.039,20.05,20.3
43820.87153,4.72009,4.866122,92.906,94.188,20.05,20.3
43820.875,4.711766,4.859355,92.906,94.039,20,20.3
43820.87847,4.712173,4.86083,92.81,94.039,20,20.25
43820.88194,4.707005,4.866886,92.906,93.939,19.95,20.25
43820.88542,4.706814,4.871752,92.906,93.939,19.9,20.25
43820.88889,4.708698,4.869395,92.81,93.939,19.9,20.15
43820.89236,4.719875,4.866229,92.906,94.039,19.9,20.15
43820.89583,4.716856,4.870061,92.81,94.039,19.9,20.15
43820.89931,4.716163,4.870124,92.92,94.039,19.8,20.15
43820.90278,4.716754,4.871673,92.823,94.039,19.8,20.1
43820.90625,4.717992,4.867024,92.823,94.039,19.8,20.05
43820.90972,4.716135,4.863629,92.92,93.939,19.8,20.05
43820.91319,4.718441,4.863128,92.823,94.039,19.75,20.05
43820.91667,4.71803,4.865939,92.92,94.039,19.7,20.05
43820.92014,4.717668,4.85779,92.92,93.939,19.7,20.05
43820.92361,4.717287,4.849738,92.92,94.052,19.7,20
43820.92708,4.716308,4.844744,92.92,94.052,19.65,20
43820.93056,4.717741,4.856004,92.823,93.907,19.65,19.95
43820.93403,4.706771,4.858532,92.814,94.192,19.6,19.95
43820.9375,4.715517,4.856236,92.91,93.942,19.6,19.9
43820.94097,4.709026,4.865196,92.91,93.942,19.6,19.9
43820.94444,4.710498,4.862261,92.91,93.942,19.55,19.9
43820.94792,4.716675,4.867469,92.91,94.042,19.55,19.9
43820.95139,4.720233,4.86186,92.91,94.042,19.55,19.85
43820.95486,4.715559,4.861842,92.91,93.942,19.5,19.85
43820.95833,4.725002,4.871352,92.91,93.807,19.5,19.8
43820.96181,4.725953,4.867524,92.91,93.942,19.5,19.8
43820.96528,4.724237,4.86558,92.91,93.942,19.45,19.8
43820.96875,4.716922,4.864292,92.91,93.942,19.45,19.8
43820.97222,4.706679,4.861076,92.91,93.942,19.45,19.8
43820.97569,4.710953,4.856309,92.814,93.942,19.4,19.7
43820.97917,4.705752,4.846902,92.924,93.942,19.35,19.7
43820.98264,4.715036,4.85669,92.827,93.807,19.35,19.7
43820.98611,4.711632,4.859284,92.924,93.942,19.35,19.7
43820.98958,4.710172,4.861847,92.827,93.942,19.35,19.7
43820.99306,4.708208,4.861811,92.924,94.042,19.3,19.6
43820.99653,4.708318,4.867335,92.924,93.942,19.25,19.6
43821,4.712317,4.867484,92.775,93.942,19.25,19.6
43821.00347,4.716122,4.87103,92.678,93.942,19.25,19.6
43821.00694,4.715628,4.863656,92.827,94.042,19.25,19.6
43821.01042,4.713538,4.860103,92.924,93.807,19.25,19.6
43821.01389,4.716309,4.855953,92.924,93.942,19.3,19.65
43821.01736,4.719779,4.855734,92.924,94.042,19.3,19.65
43821.02083,4.707669,4.850251,92.924,93.942,19.35,19.7
43821.02431,4.705725,4.851648,92.775,94.042,19.35,19.7
43821.02778,4.699932,4.850461,92.924,94.042,19.35,19.7
43821.03125,4.702897,4.843091,92.924,94.042,19.4,19.7
43821.03472,4.695557,4.850472,92.924,93.942,19.45,19.7
43821.03819,4.692774,4.854749,92.924,93.942,19.45,19.7
43821.04167,4.688368,4.85585,92.924,94.042,19.45,19.75
43821.04514,4.697209,4.856908,92.924,93.942,19.45,19.75
43821.04861,4.695682,4.857155,92.924,93.942,19.45,19.75
43821.05208,4.699246,4.854318,92.933,94.042,19.5,19.75
43821.05556,4.695507,4.851117,92.933,94.042,19.5,19.75
43821.05903,4.697922,4.839794,92.933,94.042,19.5,19.8
43821.0625,4.69124,4.836392,92.933,94.192,19.5,19.8
43821.06597,4.684494,4.837934,93.152,94.042,19.5,19.8
43821.06944,4.683177,4.840399,92.933,94.042,19.5,19.8
43821.07292,4.680008,4.84003,92.933,93.942,19.55,19.8
43821.07639,4.685756,4.836838,92.933,94.192,19.55,19.8
43821.07986,4.683033,4.839429,92.933,94.042,19.55,19.8
43821.08333,4.684547,4.841785,92.92,94.042,19.6,19.8
43821.08681,4.679066,4.84453,93.016,93.942,19.6,19.8
43821.09028,4.678117,4.845087,92.933,94.042,19.55,19.8
43821.09375,4.683533,4.845585,92.92,94.052,19.6,19.85
43821.09722,4.684089,4.842339,92.823,94.202,19.6,19.85
43821.10069,4.681508,4.839143,92.92,94.153,19.6,19.85
43821.10417,4.688873,4.837134,92.92,94.202,19.6,19.85
43821.10764,4.690433,4.839201,92.92,94.052,19.6,19.85
43821.11111,4.680472,4.840554,93.016,94.052,19.6,19.85
43821.11458,4.685854,4.83818,92.92,94.052,19.6,19.85
43821.11806,4.692873,4.839612,93.016,94.052,19.6,19.85
43821.12153,4.688336,4.842814,92.92,94.102,19.6,19.85
43821.125,4.692967,4.837417,92.92,93.952,19.6,19.85
43821.12847,4.688269,4.837613,92.92,94.102,19.6,19.85
43821.13194,4.692476,4.841601,92.92,93.952,19.6,19.85
43821.13542,4.686938,4.841975,93.016,94.052,19.6,19.85
43821.13889,4.698124,4.851919,92.92,94.052,19.6,19.85
43821.14236,4.691193,4.850899,93.055,94.052,19.6,19.85
43821.14583,4.684377,4.847285,92.92,94.052,19.6,19.85
43821.14931,4.689347,4.84639,92.92,94.052,19.6,19.85
43821.15278,4.687108,4.849013,93.055,93.952,19.6,19.85
43821.15625,4.685315,4.847526,93.016,94.052,19.6,19.85
43821.15972,4.682927,4.846303,92.92,94.052,19.65,19.85
43821.16319,4.686498,4.844122,92.92,94.052,19.65,19.85
43821.16667,4.686773,4.848202,93.055,94.202,19.65,19.9
43821.17014,4.682783,4.848355,92.92,93.952,19.7,19.9
43821.17361,4.690477,4.849677,92.92,93.952,19.7,19.9
43821.17708,4.694907,4.843777,93.055,94.052,19.7,19.9
43821.18056,4.697647,4.840486,93.055,94.052,19.7,19.95
43821.18403,4.696365,4.840238,92.92,94.052,19.7,19.95
43821.1875,4.685002,4.836716,93.055,94.052,19.7,19.95
43821.19097,4.681168,4.836113,92.92,94.052,19.75,19.95
43821.19444,4.670033,4.833075,93.055,94.052,19.75,19.95
43821.19792,4.676335,4.833516,93.016,94.052,19.75,19.95
43821.20139,4.687618,4.831504,93.016,94.202,19.75,19.95
43821.20486,4.688862,4.836265,92.92,93.952,19.75,19.95
43821.20833,4.685858,4.837514,92.92,94.052,19.75,19.95
43821.21181,4.688293,4.836598,92.92,94.052,19.8,20
43821.21528,4.683864,4.832607,93.055,94.202,19.8,20
43821.21875,4.690002,4.832185,93.055,94.052,19.8,20
43821.22222,4.688855,4.828652,93.016,94.052,19.85,20.05
43821.22569,4.689475,4.830025,92.92,93.952,19.85,20.05
43821.22917,4.685321,4.836242,93.055,94.052,19.85,20.05
43821.23264,4.688826,4.841768,92.92,94.153,19.85,20.05
43821.23611,4.678351,4.833938,93.016,94.202,19.85,20.05
43821.23958,4.683674,4.83048,92.92,94.153,19.85,20.05
43821.24306,4.690132,4.827797,93.016,94.052,19.85,20.05
43821.24653,4.691271,4.83441,93.152,94.052,19.85,20.05
43821.25,4.695072,4.838907,92.92,94.052,19.9,20.05
43821.25347,4.694706,4.845569,93.016,94.052,19.9,20.05
43821.25694,4.696028,4.848297,92.929,94.052,19.95,20.05
43821.26042,4.68841,4.837457,93.162,94.052,19.95,20.05
43821.26389,4.679,4.835088,93.065,94.052,19.95,20.05
43821.26736,4.685395,4.823965,92.929,94.202,19.95,20.1
43821.27083,4.683726,4.831905,93.026,94.052,19.95,20.1
43821.27431,4.685256,4.83625,93.065,94.302,19.95,20.1
43821.27778,4.688409,4.831914,92.929,94.202,19.95,20.1
43821.28125,4.690764,4.829383,92.929,94.052,19.95,20.15
43821.28472,4.690606,4.833993,93.026,94.052,19.95,20.1
43821.28819,4.690381,4.840835,92.929,94.052,19.95,20.1
43821.29167,4.69249,4.837879,92.92,94.052,19.9,20
43821.29514,4.690732,4.838415,93.055,94.052,19.9,20
43821.29861,4.685484,4.836497,93.152,94.052,19.9,20
43821.30208,4.679133,4.845681,93.016,94.052,19.9,20
43821.30556,4.688212,4.842341,92.92,94.102,19.9,20
43821.30903,4.693532,4.837511,92.929,94.052,19.95,20
43821.3125,4.688335,4.836425,93.162,94.052,19.95,20.05
43821.31597,4.689034,4.831623,93.026,94.202,19.95,20.05
43821.31944,4.690546,4.827672,93.065,94.202,19.95,20.05
43821.32292,4.691115,4.823726,92.929,94.202,20,20.05
43821.32639,4.692122,4.830914,92.929,94.202,20,20.1
43821.32986,4.68931,4.837689,93.162,94.202,20,20.05
43821.33333,4.688476,4.839588,93.026,94.202,20,20.1
43821.33681,4.687462,4.844858,93.065,94.052,20,20.15
43821.34028,4.688201,4.852603,93.065,94.052,20.05,20.15
43821.34375,4.683442,4.852856,93.065,94.202,20.05,20.15
43821.34722,4.682256,4.842659,93.065,94.202,20.05,20.2
43821.35069,4.680375,4.831698,93.148,94.188,20.1,20.25
43821.35417,4.683689,4.818026,93.012,94.188,20.15,20.25
43821.35764,4.679148,4.813306,93.148,94.139,20.15,20.3
43821.36111,4.67643,4.816036,93.052,94.188,20.15,20.35
43821.36458,4.672962,4.820455,93.052,94.188,20.15,20.35
43821.36806,4.671926,4.814533,93.052,94.188,20.2,20.4
43821.37153,4.666514,4.825722,93.148,94.039,20.25,20.4
43821.375,4.665681,4.82911,93.052,94.188,20.3,20.5
43821.37847,4.663121,4.817993,93.148,94.188,20.3,20.5
43821.38194,4.668544,4.804484,93.012,94.188,20.35,20.5
43821.38542,4.667429,4.800865,93.052,94.188,20.35,20.6
43821.38889,4.671437,4.801897,93.148,94.288,20.4,20.6
43821.39236,4.660165,4.815337,93.148,94.188,20.4,20.6
43821.39583,4.656061,4.814705,93.148,94.175,20.45,20.7
43821.39931,4.658525,4.813067,93.201,94.275,20.5,20.7
43821.40278,4.662854,4.811246,93.148,94.175,20.5,20.7
43821.40625,4.672878,4.80111,93.148,94.175,20.5,20.8
43821.40972,4.675726,4.801161,93.148,94.275,20.5,20.8
43821.41319,4.672216,4.798781,93.135,94.275,20.6,20.8
43821.41667,4.665742,4.802171,93.135,94.275,20.6,20.8
43821.42014,4.667003,4.80558,93.135,94.175,20.6,20.85
43821.42361,4.667396,4.802562,93.135,94.411,20.7,20.9
43821.42708,4.665878,4.803104,93.135,94.275,20.7,20.95
43821.43056,4.656287,4.808354,93.285,94.275,20.7,20.95
43821.43403,4.639989,4.810439,93.285,94.275,20.8,21
43821.4375,4.647947,4.801108,93.135,94.275,20.8,21.05
43821.44097,4.651172,4.794671,93.241,94.411,20.8,21.05
43821.44444,4.655464,4.794303,93.135,94.261,20.9,21.1
43821.44792,4.655923,4.787922,93.135,94.261,20.9,21.1
43821.45139,4.656553,4.78419,93.135,94.261,20.9,21.15
43821.45486,4.656335,4.792208,93.285,94.261,20.9,21.15
43821.45833,4.657943,4.792488,93.135,94.397,20.95,21.2
43821.46181,4.659651,4.794622,93.121,94.397,21,21.2
43821.46528,4.653504,4.793345,93.378,94.397,21,21.25
43821.46875,4.654894,4.794767,93.121,94.397,21,21.3
43821.47222,4.654454,4.797377,93.271,94.362,21.05,21.3
43821.47569,4.653041,4.800799,93.271,94.397,21.05,21.3
43821.47917,4.646106,4.791169,93.271,94.397,21.15,21.35
43821.48264,4.636106,4.779966,93.378,94.248,21.2,21.45
43821.48611,4.637508,4.772172,93.378,94.348,21.3,21.5
43821.48958,4.633083,4.764593,93.271,94.384,21.3,21.55
43821.49306,4.629475,4.769727,93.364,94.248,21.45,21.65
43821.49653,4.615212,4.765495,93.364,94.384,21.45,21.75
43821.5,4.62094,4.764988,93.364,94.484,21.55,21.8
43821.50347,4.62094,4.765368,93.364,94.484,21.55,21.8
43821.50694,4.62587,4.767706,93.364,94.484,21.65,21.85
43821.51042,4.622312,4.759301,93.364,94.47,21.75,21.9
43821.51389,4.626262,4.76855,93.257,94.47,21.75,21.9
43821.51736,4.626299,4.762739,93.514,94.47,21.75,21.95
43821.52083,4.623402,4.767277,93.501,94.47,21.85,22
43821.52431,4.617877,4.7739,93.501,94.47,21.85,22
43821.52778,4.615642,4.775832,93.501,94.47,21.85,22
43821.53125,4.614949,4.76585,93.501,94.37,21.9,22.05
43821.53472,4.611082,4.762871,93.501,94.47,21.9,22.05
43821.53819,4.613324,4.766559,93.35,94.46,21.95,22.1
43821.54167,4.613006,4.778733,93.598,94.36,21.95,22.1
43821.54514,4.622768,4.778299,93.35,94.447,22,22.15
43821.54861,4.617401,4.774994,93.598,94.447,22,22.2
43821.55208,4.612012,4.778983,93.598,94.447,22.05,22.2
43821.55556,4.609966,4.779167,93.501,94.447,22.05,22.25
43821.55903,4.615064,4.772722,93.434,94.447,22.1,22.25
43821.5625,4.620926,4.76791,93.487,94.447,22.1,22.25
43821.56597,4.633665,4.772336,93.337,94.447,22.1,22.25
43821.56944,4.635607,4.774748,93.487,94.447,22.15,22.25
43821.57292,4.63977,4.775314,93.487,94.447,22.15,22.35
43821.57639,4.637761,4.776388,93.477,94.447,22.2,22.35
43821.57986,4.628677,4.774435,93.477,94.447,22.2,22.35
43821.58333,4.632116,4.777206,93.327,94.447,22.25,22.35
43821.58681,4.615077,4.772574,93.477,94.433,22.25,22.45
43821.59028,4.618018,4.771399,93.477,94.433,22.25,22.45
43821.59375,4.615618,4.778202,93.477,94.583,22.25,22.4
43821.59722,4.615719,4.77463,93.477,94.583,22.25,22.4
43821.60069,4.619862,4.7762595,93.4705,94.508,22.275,22.4
43821.60417,4.624005,4.777889,93.464,94.433,22.3,22.4
43821.60764,4.625973,4.778071,93.464,94.433,22.3,22.4
43821.61111,4.629642,4.778972,93.464,94.433,22.3,22.4
43821.61458,4.630957,4.782401,93.464,94.433,22.3,22.4
43821.61806,4.634873,4.774161,93.313,94.433,22.3,22.5
43821.62153,4.6286,4.77522,93.464,94.583,22.3,22.5
43821.625,4.629832,4.777935,93.464,94.583,22.35,22.5
43821.62847,4.632466,4.779854,93.411,94.433,22.35,22.5
43821.63194,4.633374,4.780279,93.464,94.433,22.3,22.5
43821.63542,4.632279,4.784185,93.464,94.483,22.3,22.5
43821.63889,4.632782,4.778625,93.464,94.534,22.3,22.5
43821.64236,4.631462,4.780799,93.464,94.42,22.35,22.55
43821.64583,4.62616,4.778346,93.313,94.42,22.35,22.6
43821.64931,4.628483,4.773863,93.464,94.42,22.35,22.6
43821.65278,4.631708,4.777264,93.313,94.42,22.35,22.55
43821.65625,4.643135,4.774384,93.473,94.42,22.3,22.55
43821.65972,4.645124,4.77948,93.473,94.57,22.3,22.55
43821.66319,4.644192,4.774997,93.42,94.57,22.3,22.5
43821.66667,4.645891,4.784084,93.323,94.433,22.25,22.45
43821.67014,4.65143,4.783441,93.323,94.433,22.2,22.45
43821.67361,4.650482,4.780217,93.473,94.433,22.2,22.45
43821.67708,4.643834,4.79168,93.323,94.433,22.2,22.45
43821.68056,4.646202,4.795094,93.323,94.57,22.2,22.5
43821.68403,4.653747,4.794625,93.473,94.583,22.2,22.45
43821.6875,4.643737,4.795961,93.323,94.42,22.25,22.5
43821.69097,4.644326,4.788423,93.42,94.57,22.2,22.5
43821.69444,4.647067,4.794489,93.323,94.319,22.2,22.5
43821.69792,4.646386,4.795053,93.473,94.57,22.2,22.5
43821.70139,4.64969,4.801945,93.323,94.42,22.2,22.5
43821.70486,4.652494,4.798917,93.473,94.57,22.15,22.5
43821.70833,4.655807,4.790947,93.323,94.42,22.15,22.5
43821.71181,4.656828,4.789056,93.323,94.42,22.15,22.45
43821.71528,4.663142,4.784135,93.23,94.534,22.05,22.4
43821.71875,4.656902,4.793883,93.487,94.433,22.05,22.35
43821.72222,4.658024,4.793464,93.487,94.433,22,22.35
43821.72569,4.654701,4.791354,93.487,94.433,22,22.35
43821.72917,4.666987,4.792208,93.337,94.443,21.9,22.25
43821.73264,4.676546,4.797005,93.337,94.443,21.85,22.2
43821.73611,4.682261,4.800859,93.23,94.343,21.85,22.2
43821.73958,4.687198,4.806273,93.23,94.307,21.8,22.15
43821.74306,4.686096,4.810261,93.337,94.356,21.75,22.1
43821.74653,4.680488,4.821928,93.201,94.22,21.65,22
43821.75,4.683934,4.829284,93.35,94.356,21.6,21.95
43821.75347,4.691816,4.831311,93.35,94.356,21.5,21.9
43821.75694,4.697445,4.831676,93.244,94.457,21.45,21.8
43821.76042,4.699747,4.83623,93.094,94.234,21.4,21.7
43821.76389,4.706066,4.83821,93.244,94.234,21.35,21.65
43821.76736,4.703861,4.834372,93.257,94.234,21.25,21.6
43821.77083,4.704963,4.827467,93.107,94.37,21.2,21.5
43821.77431,4.705172,4.835911,93.107,94.234,21.2,21.5
43821.77778,4.702018,4.837865,93.257,94.234,21.15,21.5
43821.78125,4.703591,4.843092,93.107,94.384,21.1,21.45
43821.78472,4.702893,4.859921,93.107,94.248,21.1,21.4
43821.78819,4.695712,4.846801,93.257,94.248,21.05,21.4
