time,EC_slab1,EC_slab2,WC_slab1,WC_slab2,t_slab1,t_slab2
43816.36,NaN,NaN,NaN,NaN,NaN,NaN
43816.36,NaN,NaN,NaN,NaN,NaN,NaN
43816.36,4.865279,4.701684,90.727,86.689,15.95,16
43816.37,4.861985,4.694152,90.599,86.739,16,16.05
43816.37,4.8575,4.692264,90.737,86.697,16.05,16.2
43816.38,4.862661,4.689356,90.609,86.829,16.15,16.25
43816.38,4.859112,4.688258,90.737,86.829,16.2,16.25
43816.38,4.853909,4.679824,90.747,86.928,16.3,16.35
43816.39,4.849038,4.683692,90.747,86.623,16.3,16.35
43816.39,4.846465,4.681491,90.747,86.991,16.4,16.45
43816.39,4.841278,4.675094,90.756,86.991,16.5,16.5
43816.40,4.839006,4.687085,90.756,86.854,16.5,16.55
43816.40,4.839733,4.67895,90.756,87.089,16.5,16.6
43816.40,4.839259,4.693525,90.863,86.648,16.6,16.7
43816.41,4.849033,4.69398,90.766,86.862,16.7,16.7
43816.41,4.851067,4.690259,90.766,87.098,16.7,16.75
43816.41,4.852385,4.699462,90.776,86.862,16.8,16.8
43816.42,4.853106,4.692704,90.776,86.821,16.8,16.85
43816.42,4.850737,4.69337,90.904,86.738,16.9,16.9
43816.42,4.850892,4.690974,90.776,86.829,16.9,16.95
43816.43,4.85394,4.695055,90.873,86.738,16.95,16.95
43816.43,4.856807,4.694575,90.648,86.87,16.95,16.95
43816.43,4.852596,4.688108,90.882,86.878,17,17.05
43816.44,4.852634,4.69082,90.785,86.837,17.05,17.05
43816.44,4.855735,4.687653,90.785,86.878,17.05,17.05
43816.44,4.858507,4.686143,90.785,86.747,17.15,17.15
43816.45,4.850447,4.688024,90.785,87.156,17.15,17.15
43816.45,4.85926,4.684793,90.698,86.755,17.2,17.25
43816.45,4.849266,4.685932,90.923,87.032,17.25,17.25
43816.46,4.836045,4.68875,90.795,86.895,17.3,17.35
43816.46,4.827249,4.691891,90.805,86.723,17.4,17.35
43816.47,4.822834,4.683331,90.805,86.771,17.45,17.5
43816.47,4.82533,4.682534,90.814,87.002,17.55,17.6
43816.47,4.828205,4.674978,90.814,87.002,17.65,17.65
43816.48,4.827538,4.667385,90.943,86.788,17.65,17.75
43816.48,4.82726,4.668429,90.921,86.788,17.75,17.8
43816.48,4.826011,4.664234,90.824,86.919,17.85,17.85
43816.49,4.819454,4.668908,90.834,87.018,17.95,17.95
43816.49,4.806462,4.659567,90.962,87.164,18.05,18
43816.49,4.80539,4.647818,90.962,87.164,18.05,18.05
43816.50,4.800384,4.655792,91.059,87.081,18.15,18.15
43816.50,4.805115,4.657074,90.972,86.936,18.25,18.25
43816.50,4.801587,4.65404,91.069,87.172,18.25,18.3
43816.51,4.809439,4.642021,90.972,87.273,18.35,18.35
43816.51,4.814177,4.649704,90.972,87.18,18.45,18.45
43816.51,4.816937,4.654541,90.843,87.201,18.5,18.45
43816.52,4.814787,4.652692,91.079,86.944,18.55,18.55
