metric,control_target,role,full_spearman,full_pairwise_consistency,leave_one_model_spearman_min,leave_one_model_spearman_mean,leave_one_model_spearman_max,leave_one_model_pairwise_min,leave_one_model_pairwise_mean,leave_one_model_pairwise_max,leave_one_family_spearman_min,leave_one_family_spearman_mean,leave_one_family_spearman_max,leave_one_family_pairwise_min,leave_one_family_pairwise_mean,leave_one_family_pairwise_max
tair_control_horizon_abs_bias,mpc_tair_mae,secondary_selection,0.36470588235294116,0.625,0.2571428571428571,0.3631696428571428,0.575,0.5904761904761905,0.625,0.6952380952380952,0.03846153846153846,0.3523726273726273,0.575,0.5128205128205128,0.6217449217449217,0.6952380952380952
tair_control_horizon_abs_bias,mpc_rhair_mae,primary_selection,0.7382352941176471,0.7583333333333333,0.682142857142857,0.735267857142857,0.782142857142857,0.7238095238095238,0.7583333333333333,0.7904761904761904,0.6648351648351648,0.7276473526473527,0.7747252747252747,0.717948717948718,0.7562770562770563,0.8076923076923077
tair_control_horizon_abs_bias,mpc_co2_mae,offline_or_diagnostic_only,0.09705882352941177,0.525,-0.05357142857142857,0.09642857142857142,0.21428571428571427,0.47619047619047616,0.5249999999999999,0.5714285714285714,-0.24175824175824176,0.0881118881118881,0.21428571428571427,0.41025641025641024,0.522011322011322,0.5714285714285714
tair_control_horizon_abs_bias,mpc_objective,weak_selection,0.3382352941176471,0.625,0.24642857142857136,0.3370535714285714,0.4928571428571427,0.5904761904761905,0.625,0.6761904761904762,0.25357142857142856,0.3338161838161838,0.4107142857142856,0.6,0.6236430236430235,0.6571428571428571
tair_constraint_near_mae_proxy,mpc_tair_mae,weak_selection,0.26342906322310394,0.5798319327731093,0.12689906765148132,0.262028126835595,0.34495098671459,0.5288461538461539,0.5797962454212454,0.6095238095238096,0.041265513591054716,0.25374192951216024,0.34495098671459,0.5064935064935064,0.5769109678200587,0.6095238095238096
tair_constraint_near_mae_proxy,mpc_rhair_mae,secondary_selection,0.43414286955762943,0.6554621848739496,0.33065250021864845,0.43248531202957585,0.5737267706496549,0.6153846153846154,0.6554830586080587,0.7019230769230769,0.288858595137383,0.4246067875136884,0.5737267706496549,0.5974025974025974,0.6531024531024531,0.7019230769230769
tair_constraint_near_mae_proxy,mpc_co2_mae,offline_or_diagnostic_only,0.027961744140999858,0.5042016806722689,-0.14119755414742285,0.02769733061234273,0.14119755414742285,0.4423076923076923,0.5041895604395604,0.5480769230769231,-0.18431929404004438,0.019135360767139918,0.14119755414742285,0.4155844155844156,0.5013367945186128,0.5480769230769231
tair_constraint_near_mae_proxy,mpc_objective,offline_or_diagnostic_only,0.06769685423610491,0.5042016806722689,-0.09294016222362012,0.06690825764249568,0.2252011623110795,0.4519230769230769,0.5042181776556777,0.5576923076923077,-0.042895459487824666,0.06009200722709365,0.2252011623110795,0.46153846153846156,0.501594365230729,0.5576923076923077
rhair_first_step_mae,mpc_tair_mae,offline_or_diagnostic_only,-0.02647058823529412,0.49166666666666664,-0.1607142857142857,-0.026339285714285714,0.13928571428571426,0.44761904761904764,0.49166666666666664,0.5523809523809524,-0.3186813186813187,-0.030869130869130876,0.13928571428571426,0.38461538461538464,0.4905760905760906,0.5523809523809524
rhair_first_step_mae,mpc_rhair_mae,weak_selection,0.25,0.625,0.08928571428571427,0.24999999999999994,0.4642857142857142,0.5714285714285714,0.625,0.7047619047619048,0.06043956043956044,0.24585414585414578,0.43214285714285705,0.5641025641025641,0.6233766233766235,0.6952380952380952
rhair_first_step_mae,mpc_co2_mae,offline_or_diagnostic_only,-0.1411764705882353,0.44166666666666665,-0.3178571428571428,-0.14084821428571426,-0.03214285714285714,0.38095238095238093,0.44166666666666665,0.4857142857142857,-0.3626373626373627,-0.14592907092907093,-0.039285714285714285,0.34615384615384615,0.43919413919413924,0.47619047619047616
rhair_first_step_mae,mpc_objective,weak_selection,0.34705882352941175,0.6416666666666667,0.2071428571428571,0.34620535714285705,0.5392857142857141,0.5904761904761905,0.6416666666666666,0.7142857142857143,0.15934065934065936,0.3508241758241758,0.5989010989010989,0.5641025641025641,0.6427905427905428,0.7564102564102564
rhair_control_horizon_mae,mpc_tair_mae,offline_or_diagnostic_only,0.02058823529411765,0.5,-0.10357142857142855,0.020312499999999997,0.1714285714285714,0.45714285714285713,0.5,0.5428571428571428,-0.15934065934065936,0.016883116883116882,0.1384615384615385,0.44871794871794873,0.498967698967699,0.5274725274725275
rhair_control_horizon_mae,mpc_rhair_mae,offline_or_diagnostic_only,0.2441176470588235,0.5833333333333334,0.08214285714285713,0.24308035714285714,0.37857142857142856,0.5238095238095238,0.5833333333333333,0.638095238095238,0.15384615384615383,0.23756243756243753,0.37857142857142856,0.5512820512820513,0.5811521811521811,0.638095238095238
rhair_control_horizon_mae,mpc_co2_mae,offline_or_diagnostic_only,0.07647058823529412,0.55,-0.07857142857142857,0.07678571428571426,0.2178571428571428,0.49523809523809526,0.55,0.6,-0.08241758241758242,0.07035464535464533,0.2178571428571428,0.48717948717948717,0.5469530469530469,0.6
rhair_control_horizon_mae,mpc_objective,objective_secondary_selection,0.39999999999999997,0.65,0.2714285714285714,0.3986607142857142,0.5607142857142856,0.6,0.65,0.7047619047619048,0.23076923076923078,0.3971028971028971,0.5607142857142856,0.5769230769230769,0.6496503496503496,0.7047619047619048
rhair_weighted_horizon_mae,mpc_tair_mae,secondary_selection,0.4282561865805768,0.6554621848739496,0.3378017434666193,0.4266737579696123,0.6237714733854502,0.625,0.6554716117216117,0.7211538461538461,0.21182963643408084,0.42144338338712634,0.6237714733854502,0.5844155844155844,0.6540719381628471,0.7211538461538461
rhair_weighted_horizon_mae,mpc_rhair_mae,secondary_selection,0.48123633337405025,0.6638655462184874,0.3699733380824877,0.4791592495459744,0.5678571428571427,0.6153846153846154,0.6638278388278389,0.7019230769230769,0.1568089516460079,0.47174545458916306,0.5678571428571427,0.5454545454545454,0.6615947184129002,0.6952380952380952
rhair_weighted_horizon_mae,mpc_co2_mae,secondary_selection,0.40470945467236635,0.6638655462184874,0.3199286353466923,0.403662530396776,0.5987491220175526,0.625,0.6638621794871795,0.7307692307692307,0.1458048146883933,0.39536514309256565,0.5987491220175526,0.5454545454545454,0.6609193836466564,0.7307692307692307
rhair_weighted_horizon_mae,mpc_objective,objective_secondary_selection,0.5091980775150501,0.680672268907563,0.40393224351034895,0.507200481830097,0.6148349193254868,0.6346153846153846,0.6806604853479854,0.7307692307692307,0.34938134840426316,0.5061024680877684,0.5969618112055598,0.6103896103896104,0.6806181192544828,0.7211538461538461
rhair_full_horizon_mae,mpc_tair_mae,secondary_selection,0.411764705882353,0.6583333333333333,0.3178571428571428,0.41049107142857133,0.6035714285714285,0.6285714285714286,0.6583333333333332,0.7238095238095238,0.21428571428571427,0.40639360639360633,0.6035714285714285,0.5897435897435898,0.656909756909757,0.7238095238095238
rhair_full_horizon_mae,mpc_rhair_mae,secondary_selection,0.4794117647058824,0.675,0.36785714285714277,0.47767857142857134,0.5642857142857142,0.6285714285714286,0.675,0.7142857142857143,0.17032967032967034,0.4715284715284715,0.5642857142857142,0.5641025641025641,0.672960372960373,0.7047619047619048
rhair_full_horizon_mae,mpc_co2_mae,secondary_selection,0.4588235294117647,0.675,0.3428571428571428,0.45736607142857133,0.6178571428571428,0.6285714285714286,0.675,0.7333333333333333,0.1868131868131868,0.4492007992007992,0.6178571428571428,0.5641025641025641,0.6722610722610723,0.7333333333333333
rhair_full_horizon_mae,mpc_objective,objective_secondary_selection,0.5235294117647059,0.6916666666666667,0.42142857142857143,0.5216517857142857,0.6249999999999999,0.6476190476190476,0.6916666666666667,0.7333333333333333,0.3681318681318681,0.5205544455544454,0.6071428571428571,0.6282051282051282,0.6914418914418914,0.7238095238095238
rhair_final_step_mae,mpc_tair_mae,secondary_selection,0.3723326982985771,0.6386554621848739,0.2698839326108968,0.3710492967883141,0.620196851761465,0.6057692307692307,0.6386561355311355,0.7211538461538461,0.13480067773077872,0.3660270015116517,0.620196851761465,0.5584415584415584,0.6372319599592328,0.7211538461538461
rhair_final_step_mae,mpc_rhair_mae,secondary_selection,0.596026651426576,0.7142857142857143,0.5165328246658887,0.5937585814179178,0.6749999999999999,0.6826923076923077,0.7142513736263736,0.7428571428571429,0.44291651254398723,0.5913842926584906,0.6749999999999999,0.6493506493506493,0.712970867516322,0.7428571428571429
rhair_final_step_mae,mpc_co2_mae,weak_selection,0.2781457706657354,0.5798319327731093,0.12332444602749591,0.2765548167618709,0.4164434191942978,0.5192307692307693,0.5798305860805861,0.6346153846153846,-0.06327378750628389,0.2699358914062487,0.4164434191942978,0.44155844155844154,0.5775974025974026,0.6346153846153846
rhair_final_step_mae,mpc_objective,objective_secondary_selection,0.44444456476747146,0.6638655462184874,0.3252905677826704,0.44286347913768886,0.5540663517177353,0.6153846153846154,0.6638450091575092,0.7115384615384616,0.23658894458871366,0.44178560587673005,0.5540663517177353,0.5844155844155844,0.6637090182544729,0.7115384615384616
rhair_control_horizon_abs_bias,mpc_tair_mae,offline_or_diagnostic_only,-0.34705882352941175,0.38333333333333336,-0.4428571428571427,-0.3455357142857143,-0.2071428571428571,0.34285714285714286,0.38333333333333336,0.4380952380952381,-0.6098901098901099,-0.35312187812187806,-0.2071428571428571,0.2692307692307692,0.38001998001998005,0.4380952380952381
rhair_control_horizon_abs_bias,mpc_rhair_mae,offline_or_diagnostic_only,0.011764705882352941,0.5,-0.09285714285714285,0.011607142857142858,0.175,0.45714285714285713,0.5,0.5523809523809524,-0.2802197802197803,-0.0009240759240759271,0.175,0.3974358974358974,0.4963702963702964,0.5523809523809524
rhair_control_horizon_abs_bias,mpc_co2_mae,secondary_selection,0.5,0.6666666666666666,0.42857142857142855,0.4977678571428571,0.5857142857142856,0.638095238095238,0.6666666666666667,0.6952380952380952,0.4010989010989011,0.4956043956043956,0.5857142857142856,0.638095238095238,0.6669663669663671,0.6952380952380952
rhair_control_horizon_abs_bias,mpc_objective,offline_or_diagnostic_only,0.1647058823529412,0.5666666666666667,0.04285714285714285,0.16428571428571426,0.32499999999999996,0.5238095238095238,0.5666666666666667,0.6190476190476191,0.005494505494505494,0.16313686313686313,0.32499999999999996,0.5256410256410257,0.566067266067266,0.6190476190476191
