metric,metric_kind,control_target,pearson,spearman,pairwise_consistency,pairwise_agree,pairwise_total,top1_hits_best,top3_hits_best,top3_overlap_fraction
rhair_first_step_mae,selection,mpc_co2_mae,0.18309487055000384,-0.17575757575757575,0.37777777777777777,17,45,False,False,0.0
rhair_first_step_mae,selection,mpc_objective,0.8716493435319542,0.6484848484848483,0.7555555555555555,34,45,False,True,0.6666666666666666
rhair_control_horizon_mae,selection,mpc_tair_mae,0.338525447735747,0.3696969696969697,0.6222222222222222,28,45,False,True,0.3333333333333333
rhair_control_horizon_mae,selection,mpc_rhair_mae,0.7310762630000452,0.33333333333333326,0.6444444444444445,29,45,False,True,0.3333333333333333
rhair_control_horizon_mae,selection,mpc_co2_mae,0.2064814177321634,-0.06666666666666665,0.4444444444444444,20,45,False,False,0.0
rhair_control_horizon_mae,selection,mpc_objective,0.8535590566587267,0.49090909090909085,0.6888888888888889,31,45,False,True,0.3333333333333333
rhair_weighted_horizon_mae,selection,mpc_tair_mae,-0.004028372424027876,-0.024316221747202584,0.4772727272727273,21,44,False,True,0.3333333333333333
rhair_weighted_horizon_mae,selection,mpc_rhair_mae,0.5956533701180777,0.20668788485122197,0.5681818181818182,25,44,False,True,0.3333333333333333
rhair_weighted_horizon_mae,selection,mpc_co2_mae,0.04288949473957977,-0.08510677611520905,0.5227272727272727,23,44,False,False,0.3333333333333333
rhair_weighted_horizon_mae,selection,mpc_objective,0.6358135811081574,0.14589733048321551,0.5227272727272727,23,44,False,True,0.3333333333333333
rhair_full_horizon_mae,selection,mpc_tair_mae,-0.05056894708836256,-0.11515151515151514,0.4444444444444444,20,45,False,True,0.3333333333333333
rhair_full_horizon_mae,selection,mpc_rhair_mae,0.5656848255566013,0.12727272727272726,0.5555555555555556,25,45,False,True,0.3333333333333333
rhair_full_horizon_mae,selection,mpc_co2_mae,0.01257339377362408,-0.1515151515151515,0.4888888888888889,22,45,False,False,0.3333333333333333
rhair_full_horizon_mae,selection,mpc_objective,0.5922140378783429,0.09090909090909088,0.5111111111111111,23,45,False,True,0.3333333333333333
