metric,metric_kind,control_target,pearson,spearman,pairwise_consistency,pairwise_agree,pairwise_total,top1_hits_best,top3_hits_best,top3_overlap_fraction
tair_first_step_mae,selection,mpc_tair_mae,0.3187309003943989,0.6588235294117648,0.7416666666666667,89,120,False,False,0.3333333333333333
tair_first_step_mae,selection,mpc_rhair_mae,0.25334178276767405,0.55,0.7083333333333334,85,120,False,True,0.6666666666666666
tair_first_step_mae,selection,mpc_co2_mae,0.0014849115829590448,0.27058823529411763,0.575,69,120,False,False,0.0
tair_first_step_mae,selection,mpc_objective,0.22856391942576837,0.3558823529411765,0.6083333333333333,73,120,False,True,0.3333333333333333
tair_control_horizon_mae,selection,mpc_tair_mae,0.3151160088024489,0.478292991885524,0.6470588235294118,77,119,False,False,0.0
tair_control_horizon_mae,selection,mpc_rhair_mae,0.26442047217671294,0.5430465046331026,0.7058823529411765,84,119,False,True,0.6666666666666666
tair_control_horizon_mae,selection,mpc_co2_mae,-0.0790028192254103,0.1486387451705782,0.5378151260504201,64,119,False,False,0.3333333333333333
tair_control_horizon_mae,selection,mpc_objective,0.154426327070689,0.26490073396736713,0.5882352941176471,70,119,False,True,0.6666666666666666
tair_weighted_horizon_mae,selection,mpc_tair_mae,0.45738873562405485,0.5970588235294118,0.6833333333333333,82,120,False,False,0.0
tair_weighted_horizon_mae,selection,mpc_rhair_mae,0.46843709558374697,0.65,0.7333333333333333,88,120,False,True,0.6666666666666666
tair_weighted_horizon_mae,selection,mpc_co2_mae,0.10836691197764756,0.3558823529411765,0.6166666666666667,74,120,False,False,0.3333333333333333
tair_weighted_horizon_mae,selection,mpc_objective,0.23594642351176293,0.23823529411764705,0.5666666666666667,68,120,False,True,0.6666666666666666
tair_full_horizon_mae,selection,mpc_tair_mae,0.46845510686611475,0.5941176470588235,0.675,81,120,False,False,0.0
tair_full_horizon_mae,selection,mpc_rhair_mae,0.48505991637768353,0.6529411764705881,0.7416666666666667,89,120,False,True,0.6666666666666666
tair_full_horizon_mae,selection,mpc_co2_mae,0.12671930043057322,0.3588235294117647,0.625,75,120,False,False,0.3333333333333333
tair_full_horizon_mae,selection,mpc_objective,0.2413599672726299,0.2441176470588235,0.575,69,120,False,True,0.6666666666666666
tair_final_step_mae,selection,mpc_tair_mae,0.4770228475263874,0.38823529411764707,0.6166666666666667,74,120,False,False,0.0
tair_final_step_mae,selection,mpc_rhair_mae,0.522571713860736,0.7264705882352941,0.8,96,120,False,True,0.6666666666666666
tair_final_step_mae,selection,mpc_co2_mae,0.1724156095202393,0.19117647058823528,0.5666666666666667,68,120,False,False,0.0
tair_final_step_mae,selection,mpc_objective,0.23299521043848087,0.18235294117647058,0.5666666666666667,68,120,False,True,0.3333333333333333
tair_control_horizon_abs_bias,selection,mpc_tair_mae,0.3802757629037791,0.36470588235294116,0.625,75,120,False,False,0.0
tair_control_horizon_abs_bias,selection,mpc_rhair_mae,0.5504649374877024,0.7382352941176471,0.7583333333333333,91,120,False,False,0.6666666666666666
tair_control_horizon_abs_bias,selection,mpc_co2_mae,0.09489829076645839,0.09705882352941177,0.525,63,120,False,False,0.3333333333333333
tair_control_horizon_abs_bias,selection,mpc_objective,0.26856915463409214,0.3382352941176471,0.625,75,120,False,False,0.3333333333333333
tair_constraint_near_mae_proxy,selection,mpc_tair_mae,0.4344171134441678,0.26342906322310394,0.5798319327731093,69,119,False,True,0.3333333333333333
tair_constraint_near_mae_proxy,selection,mpc_rhair_mae,0.5130368254552914,0.43414286955762943,0.6554621848739496,78,119,False,False,0.0
tair_constraint_near_mae_proxy,selection,mpc_co2_mae,0.09856273774023877,0.027961744140999858,0.5042016806722689,60,119,False,True,0.3333333333333333
tair_constraint_near_mae_proxy,selection,mpc_objective,0.24645240173417668,0.06769685423610491,0.5042016806722689,60,119,False,False,0.0
rhair_first_step_mae,selection,mpc_tair_mae,-0.0020315838401816304,-0.02647058823529412,0.49166666666666664,59,120,False,False,0.0
rhair_first_step_mae,selection,mpc_rhair_mae,0.015463273449935746,0.25,0.625,75,120,True,True,0.6666666666666666
rhair_first_step_mae,selection,mpc_co2_mae,-0.09579707479168902,-0.1411764705882353,0.44166666666666665,53,120,False,False,0.0
rhair_first_step_mae,selection,mpc_objective,0.16648272067797323,0.34705882352941175,0.6416666666666667,77,120,True,True,0.3333333333333333
rhair_control_horizon_mae,selection,mpc_tair_mae,0.08444464259323822,0.02058823529411765,0.5,60,120,False,False,0.0
rhair_control_horizon_mae,selection,mpc_rhair_mae,0.13110008657360622,0.2441176470588235,0.5833333333333334,70,120,True,True,0.3333333333333333
rhair_control_horizon_mae,selection,mpc_co2_mae,0.13051877168147136,0.07647058823529412,0.55,66,120,False,False,0.0
rhair_control_horizon_mae,selection,mpc_objective,0.29199110877411133,0.39999999999999997,0.65,78,120,True,True,0.3333333333333333
rhair_weighted_horizon_mae,selection,mpc_tair_mae,0.36559075510220995,0.4282561865805768,0.6554621848739496,78,119,False,False,0.0
rhair_weighted_horizon_mae,selection,mpc_rhair_mae,0.4969134997061982,0.48123633337405025,0.6638655462184874,79,119,True,True,0.6666666666666666
rhair_weighted_horizon_mae,selection,mpc_co2_mae,0.5428888562946443,0.40470945467236635,0.6638655462184874,79,119,False,False,0.3333333333333333
rhair_weighted_horizon_mae,selection,mpc_objective,0.5227352680560846,0.5091980775150501,0.680672268907563,81,119,True,True,0.3333333333333333
rhair_full_horizon_mae,selection,mpc_tair_mae,0.3867576647573452,0.411764705882353,0.6583333333333333,79,120,False,False,0.0
rhair_full_horizon_mae,selection,mpc_rhair_mae,0.528460871573972,0.4794117647058824,0.675,81,120,True,True,0.6666666666666666
rhair_full_horizon_mae,selection,mpc_co2_mae,0.572810274699332,0.4588235294117647,0.675,81,120,False,False,0.3333333333333333
rhair_full_horizon_mae,selection,mpc_objective,0.5396457087300176,0.5235294117647059,0.6916666666666667,83,120,True,True,0.3333333333333333
rhair_final_step_mae,selection,mpc_tair_mae,0.4023403067799263,0.3723326982985771,0.6386554621848739,76,119,False,False,0.0
rhair_final_step_mae,selection,mpc_rhair_mae,0.6078984278737556,0.596026651426576,0.7142857142857143,85,119,False,True,1.0
rhair_final_step_mae,selection,mpc_co2_mae,0.5814174904542694,0.2781457706657354,0.5798319327731093,69,119,False,False,0.0
rhair_final_step_mae,selection,mpc_objective,0.5622939630155237,0.44444456476747146,0.6638655462184874,79,119,False,True,0.3333333333333333
rhair_control_horizon_abs_bias,selection,mpc_tair_mae,-0.24788195442271854,-0.34705882352941175,0.38333333333333336,46,120,False,False,0.0
rhair_control_horizon_abs_bias,selection,mpc_rhair_mae,0.08586210183457901,0.011764705882352941,0.5,60,120,False,False,0.0
rhair_control_horizon_abs_bias,selection,mpc_co2_mae,0.40911123181014514,0.5,0.6666666666666666,80,120,False,True,0.3333333333333333
rhair_control_horizon_abs_bias,selection,mpc_objective,0.23118119953959756,0.1647058823529412,0.5666666666666667,68,120,False,False,0.0
rhair_constraint_near_mae_proxy,selection,mpc_tair_mae,0.44489702507701456,0.3764705882352941,0.6416666666666667,77,120,False,False,0.3333333333333333
