metric,metric_kind,control_target,pearson,spearman,pairwise_consistency,pairwise_agree,pairwise_total,top1_hits_best,top3_hits_best,top3_overlap_fraction
tair_first_step_mae,selection,mpc_tair_mae,0.16702549342522596,-0.11515151515151514,0.4666666666666667,21,45,False,False,0.0
tair_first_step_mae,selection,mpc_rhair_mae,0.9421076814784874,0.34545454545454546,0.6222222222222222,28,45,False,False,0.3333333333333333
tair_first_step_mae,selection,mpc_co2_mae,-0.017917828664462655,-0.3939393939393939,0.35555555555555557,16,45,False,False,0.3333333333333333
tair_first_step_mae,selection,mpc_objective,0.9151677550178515,-0.17575757575757575,0.4,18,45,False,False,0.3333333333333333
tair_control_horizon_mae,selection,mpc_tair_mae,0.11078013462360133,-0.07294866524160776,0.5,22,44,False,False,0.0
tair_control_horizon_mae,selection,mpc_rhair_mae,0.9600048473764663,0.2492412729088265,0.5681818181818182,25,44,False,False,0.3333333333333333
tair_control_horizon_mae,selection,mpc_co2_mae,-0.029081235033398562,-0.35258521533443743,0.4090909090909091,18,44,False,False,0.3333333333333333
tair_control_horizon_mae,selection,mpc_objective,0.8982205096499905,-0.024316221747202584,0.4772727272727273,21,44,False,False,0.3333333333333333
tair_weighted_horizon_mae,selection,mpc_tair_mae,-0.08058098773054283,-0.24848484848484845,0.4,18,45,False,False,0.3333333333333333
tair_weighted_horizon_mae,selection,mpc_rhair_mae,0.9488146598906773,0.33333333333333326,0.6444444444444445,29,45,False,True,0.3333333333333333
tair_weighted_horizon_mae,selection,mpc_co2_mae,-0.10690882373718698,0.01818181818181818,0.5111111111111111,23,45,False,True,0.6666666666666666
tair_weighted_horizon_mae,selection,mpc_objective,0.7815542559523101,0.10303030303030303,0.5111111111111111,23,45,False,False,0.6666666666666666
tair_full_horizon_mae,selection,mpc_tair_mae,-0.10090483704292594,-0.23636363636363633,0.4222222222222222,19,45,False,False,0.3333333333333333
tair_full_horizon_mae,selection,mpc_rhair_mae,0.9434549947638449,0.35757575757575755,0.6666666666666666,30,45,False,True,0.3333333333333333
tair_full_horizon_mae,selection,mpc_co2_mae,-0.11423677709352915,0.006060606060606061,0.4888888888888889,22,45,False,True,0.6666666666666666
tair_full_horizon_mae,selection,mpc_objective,0.7659570245343681,0.11515151515151514,0.5333333333333333,24,45,False,False,0.6666666666666666
tair_final_step_mae,selection,mpc_tair_mae,-0.16966518486192886,-0.19999999999999998,0.4222222222222222,19,45,False,False,0.3333333333333333
tair_final_step_mae,selection,mpc_rhair_mae,0.9115103344326924,0.3696969696969697,0.6666666666666666,30,45,False,True,0.3333333333333333
tair_final_step_mae,selection,mpc_co2_mae,-0.1447683475763814,-0.06666666666666665,0.4444444444444444,20,45,False,True,0.6666666666666666
tair_final_step_mae,selection,mpc_objective,0.7044477010003696,0.19999999999999998,0.5777777777777777,26,45,False,False,0.6666666666666666
tair_control_horizon_abs_bias,selection,mpc_tair_mae,0.07061258881663136,0.12727272727272726,0.5777777777777777,26,45,False,False,0.6666666666666666
tair_control_horizon_abs_bias,selection,mpc_rhair_mae,0.8805917360312566,0.4424242424242424,0.6888888888888889,31,45,False,True,0.3333333333333333
tair_control_horizon_abs_bias,selection,mpc_co2_mae,-0.14792103002909004,-0.10303030303030303,0.4666666666666667,21,45,False,True,0.3333333333333333
tair_control_horizon_abs_bias,selection,mpc_objective,0.7831250292544711,0.3939393939393939,0.6444444444444445,29,45,True,True,0.6666666666666666
tair_constraint_near_mae_proxy,selection,mpc_tair_mae,-0.17520801126684693,-0.1702135522304181,0.4318181818181818,19,44,False,False,0.3333333333333333
tair_constraint_near_mae_proxy,selection,mpc_rhair_mae,0.8959035149112021,0.56535215562246,0.7272727272727273,32,44,False,True,0.3333333333333333
tair_constraint_near_mae_proxy,selection,mpc_co2_mae,-0.16367633438786194,-0.07294866524160776,0.4772727272727273,21,44,False,True,0.6666666666666666
tair_constraint_near_mae_proxy,selection,mpc_objective,0.6541864788130397,0.2553203283456271,0.5909090909090909,26,44,False,False,0.6666666666666666
rhair_first_step_mae,selection,mpc_tair_mae,0.48561262226839136,0.6242424242424242,0.7333333333333333,33,45,False,True,0.6666666666666666
rhair_first_step_mae,selection,mpc_rhair_mae,0.7174898871849713,-0.10303030303030303,0.4444444444444444,20,45,False,False,0.0
rhair_first_step_mae,selection,mpc_co2_mae,0.2559013204826543,0.34545454545454546,0.6222222222222222,28,45,False,False,0.6666666666666666
rhair_first_step_mae,selection,mpc_objective,0.9253481311684225,0.6,0.7555555555555555,34,45,False,True,0.6666666666666666
rhair_control_horizon_mae,selection,mpc_tair_mae,0.4052583775138043,0.3939393939393939,0.6222222222222222,28,45,False,False,0.3333333333333333
rhair_control_horizon_mae,selection,mpc_rhair_mae,0.726844803001904,-0.0303030303030303,0.4666666666666667,21,45,False,False,0.0
rhair_control_horizon_mae,selection,mpc_co2_mae,0.21474869747455896,0.309090909090909,0.6,27,45,False,False,0.3333333333333333
rhair_control_horizon_mae,selection,mpc_objective,0.8998426997272878,0.6363636363636362,0.7777777777777778,35,45,False,True,0.6666666666666666
rhair_weighted_horizon_mae,selection,mpc_tair_mae,0.10810280204569958,0.10942299786241164,0.5454545454545454,24,44,False,False,0.3333333333333333
rhair_weighted_horizon_mae,selection,mpc_rhair_mae,0.8682129197167222,0.18845071854082002,0.5227272727272727,23,44,False,False,0.3333333333333333
rhair_weighted_horizon_mae,selection,mpc_co2_mae,0.032802838153149654,0.07294866524160776,0.5909090909090909,26,44,False,False,0.3333333333333333
rhair_weighted_horizon_mae,selection,mpc_objective,0.8796429552109588,0.42553388057604524,0.6590909090909091,29,44,False,True,0.6666666666666666
rhair_full_horizon_mae,selection,mpc_tair_mae,0.06651592322439079,0.04242424242424241,0.5333333333333333,24,45,False,False,0.3333333333333333
rhair_full_horizon_mae,selection,mpc_rhair_mae,0.8701456664976375,0.13939393939393938,0.5111111111111111,23,45,False,False,0.3333333333333333
rhair_full_horizon_mae,selection,mpc_co2_mae,0.006000091756647272,0.07878787878787878,0.6,27,45,False,False,0.3333333333333333
rhair_full_horizon_mae,selection,mpc_objective,0.8607675120668908,0.4424242424242424,0.6888888888888889,31,45,False,True,0.6666666666666666
rhair_final_step_mae,selection,mpc_tair_mae,-0.07832968262356464,-0.04863244349440517,0.4772727272727273,21,44,False,False,0.3333333333333333
rhair_final_step_mae,selection,mpc_rhair_mae,0.8203719435270672,0.0790277206784084,0.5,22,44,False,False,0.0
rhair_final_step_mae,selection,mpc_co2_mae,-0.11599398686408718,-0.12158110873601292,0.4772727272727273,21,44,False,False,0.3333333333333333
rhair_final_step_mae,selection,mpc_objective,0.7376155117515844,0.2796365500928297,0.5909090909090909,26,44,True,True,0.6666666666666666
rhair_control_horizon_abs_bias,selection,mpc_tair_mae,0.49651976451145263,0.4545454545454545,0.7111111111111111,32,45,False,False,0.6666666666666666
rhair_control_horizon_abs_bias,selection,mpc_rhair_mae,-0.3668901635634632,-0.19999999999999998,0.4666666666666667,21,45,False,True,0.3333333333333333
rhair_control_horizon_abs_bias,selection,mpc_co2_mae,0.510580567468103,0.5393939393939393,0.6888888888888889,31,45,False,True,0.3333333333333333
rhair_control_horizon_abs_bias,selection,mpc_objective,-0.2706237259721219,0.28484848484848485,0.6444444444444445,29,45,False,True,0.6666666666666666
rhair_constraint_near_mae_proxy,selection,mpc_tair_mae,-0.22276402231940215,-0.2606060606060606,0.4,18,45,False,False,0.0
rhair_constraint_near_mae_proxy,selection,mpc_rhair_mae,0.6924841168924643,0.24848484848484845,0.6,27,45,False,False,0.3333333333333333
rhair_constraint_near_mae_proxy,selection,mpc_co2_mae,0.02456184791237553,-0.06666666666666665,0.4222222222222222,19,45,False,False,0.0
rhair_constraint_near_mae_proxy,selection,mpc_objective,0.650772520357008,0.1515151515151515,0.5555555555555556,25,45,False,False,0.0
