metric,control_target,role,full_spearman,full_pairwise_consistency,leave_one_model_spearman_min,leave_one_model_spearman_mean,leave_one_model_spearman_max,leave_one_model_pairwise_min,leave_one_model_pairwise_mean,leave_one_model_pairwise_max,leave_one_family_spearman_min,leave_one_family_spearman_mean,leave_one_family_spearman_max,leave_one_family_pairwise_min,leave_one_family_pairwise_mean,leave_one_family_pairwise_max
tair_first_step_mae,mpc_tair_mae,offline_or_diagnostic_only,0.09705882352941177,0.5333333333333333,-0.0964285714285714,0.0966517857142857,0.25,0.4666666666666667,0.5333333333333334,0.5904761904761905,-0.0964285714285714,0.09785214785214785,0.37912087912087916,0.46153846153846156,0.5336330336330336,0.6410256410256411
tair_first_step_mae,mpc_rhair_mae,primary_selection,0.6852941176470588,0.775,0.6178571428571428,0.6834821428571427,0.807142857142857,0.7428571428571429,0.7749999999999999,0.8285714285714286,0.5164835164835164,0.6771978021978021,0.7912087912087913,0.7307692307692307,0.7732600732600733,0.8205128205128205
tair_first_step_mae,mpc_co2_mae,offline_or_diagnostic_only,-0.09411764705882353,0.475,-0.2071428571428571,-0.0935267857142857,0.06428571428571428,0.4380952380952381,0.475,0.5238095238095238,-0.4010989010989011,-0.09945054945054944,0.059340659340659345,0.3717948717948718,0.472027972027972,0.5274725274725275
tair_first_step_mae,mpc_objective,offline_or_diagnostic_only,0.12058823529411765,0.5666666666666667,-0.06785714285714285,0.12075892857142854,0.2178571428571428,0.5047619047619047,0.5666666666666667,0.6,-0.06785714285714285,0.11848151848151844,0.2178571428571428,0.5047619047619047,0.5663669663669663,0.6
tair_control_horizon_mae,mpc_tair_mae,offline_or_diagnostic_only,0.14128039144926247,0.5546218487394958,-0.042895459487824666,0.14084127939698532,0.2966935947907873,0.49038461538461536,0.5545959249084249,0.6057692307692307,-0.05280531248166693,0.14331912298599805,0.4621737522198128,0.4777777777777778,0.5558113603568149,0.6623376623376623
tair_control_horizon_mae,mpc_rhair_mae,secondary_selection,0.5945549806823128,0.7142857142857143,0.5075962706059253,0.5923165692381986,0.6934765950531654,0.6730769230769231,0.7142914377289378,0.75,0.4456675467833909,0.5909948880760654,0.7592854500754067,0.6730769230769231,0.7154466745375836,0.7922077922077922
tair_control_horizon_mae,mpc_co2_mae,offline_or_diagnostic_only,-0.13686537921647302,0.46218487394957986,-0.2627346893629261,-0.13604546508957738,0.008936554059963471,0.41346153846153844,0.46217948717948715,0.5096153846153846,-0.3603854853618778,-0.13838892534505765,0.11881195308375059,0.38961038961038963,0.4604718513809423,0.5444444444444444
tair_control_horizon_mae,mpc_objective,weak_selection,0.2855041243870512,0.6050420168067226,0.1322610000874594,0.2844790236876204,0.3967830002623781,0.5480769230769231,0.6050194597069597,0.6442307692307693,0.1322610000874594,0.28213112887409547,0.3967830002623781,0.5480769230769231,0.6036430740976196,0.6442307692307693
tair_weighted_horizon_mae,mpc_tair_mae,offline_or_diagnostic_only,0.0058823529411764705,0.5083333333333333,-0.2071428571428571,0.006026785714285714,0.13214285714285715,0.4380952380952381,0.5083333333333333,0.5523809523809524,-0.2071428571428571,0.011538461538461537,0.26373626373626374,0.4380952380952381,0.5106227106227106,0.6025641025641025
tair_weighted_horizon_mae,mpc_rhair_mae,primary_selection,0.6617647058823529,0.75,0.5892857142857142,0.6595982142857142,0.7499999999999999,0.7142857142857143,0.75,0.7904761904761904,0.4010989010989011,0.6554945054945055,0.8736263736263737,0.6538461538461539,0.75004995004995,0.8589743589743589
