metric,metric_kind,control_target,pearson,spearman,pairwise_consistency,pairwise_agree,pairwise_total,top1_hits_best,top3_hits_best,top3_overlap_fraction
tair_first_step_mae,selection,mpc_tair_mae,-0.016122969534540614,-0.008823529411764706,0.49166666666666664,59,120,False,False,0.3333333333333333
tair_first_step_mae,selection,mpc_rhair_mae,0.4984158145384978,0.22058823529411767,0.575,69,120,False,False,0.3333333333333333
tair_first_step_mae,selection,mpc_co2_mae,0.07653498227861981,0.18529411764705883,0.5583333333333333,67,120,False,False,0.0
tair_first_step_mae,selection,mpc_objective,0.49037394733128764,0.15294117647058825,0.55,66,120,False,False,0.0
tair_control_horizon_mae,selection,mpc_tair_mae,-0.07104506474514027,-0.011773365954105204,0.5042016806722689,60,119,False,False,0.3333333333333333
tair_control_horizon_mae,selection,mpc_rhair_mae,0.4628123977062436,0.18690218452142013,0.5630252100840336,67,119,False,False,0.3333333333333333
tair_control_horizon_mae,selection,mpc_co2_mae,0.04553031725554324,0.18984552600994642,0.5546218487394958,66,119,False,False,0.0
tair_control_horizon_mae,selection,mpc_objective,0.4590466476068771,0.15011041591484137,0.5546218487394958,66,119,False,False,0.0
tair_weighted_horizon_mae,selection,mpc_tair_mae,-0.22604946246893792,-0.3588235294117647,0.36666666666666664,44,120,False,False,0.0
tair_weighted_horizon_mae,selection,mpc_rhair_mae,0.3262669698102958,-0.1323529411764706,0.43333333333333335,52,120,False,False,0.0
tair_weighted_horizon_mae,selection,mpc_co2_mae,-0.03697404359211557,0.2058823529411765,0.5833333333333334,70,120,False,False,0.0
tair_weighted_horizon_mae,selection,mpc_objective,0.32660263835641307,-0.1323529411764706,0.44166666666666665,53,120,False,False,0.0
tair_full_horizon_mae,selection,mpc_tair_mae,-0.24252869227582524,-0.37058823529411766,0.35,42,120,False,False,0.0
tair_full_horizon_mae,selection,mpc_rhair_mae,0.30900450720915407,-0.14705882352941177,0.43333333333333335,52,120,False,False,0.0
tair_full_horizon_mae,selection,mpc_co2_mae,-0.047560593559978506,0.18235294117647058,0.5666666666666667,68,120,False,False,0.0
tair_full_horizon_mae,selection,mpc_objective,0.31067397423376364,-0.13529411764705881,0.44166666666666665,53,120,False,False,0.0
tair_final_step_mae,selection,mpc_tair_mae,-0.2995701307535686,-0.2911764705882353,0.4,48,120,False,False,0.0
tair_final_step_mae,selection,mpc_rhair_mae,0.2292338506815453,-0.09999999999999999,0.4666666666666667,56,120,False,False,0.0
tair_final_step_mae,selection,mpc_co2_mae,-0.12175290356761663,-0.13823529411764704,0.4666666666666667,56,120,False,False,0.0
tair_final_step_mae,selection,mpc_objective,0.254753225472968,-0.09705882352941177,0.475,57,120,False,False,0.0
tair_control_horizon_abs_bias,selection,mpc_tair_mae,-0.014193187833611452,0.17058823529411765,0.5583333333333333,67,120,False,True,0.3333333333333333
tair_control_horizon_abs_bias,selection,mpc_rhair_mae,0.3721293680586291,0.3235294117647059,0.5916666666666667,71,120,False,True,0.3333333333333333
tair_control_horizon_abs_bias,selection,mpc_co2_mae,0.031474258558987944,0.03529411764705882,0.525,63,120,False,False,0.0
tair_control_horizon_abs_bias,selection,mpc_objective,0.35955913707479675,0.2764705882352941,0.6166666666666667,74,120,False,True,0.3333333333333333
tair_constraint_near_mae_proxy,selection,mpc_tair_mae,-0.20029679075625254,0.008830024465578904,0.5126050420168067,61,119,False,False,0.0
tair_constraint_near_mae_proxy,selection,mpc_rhair_mae,0.26570413956830463,0.22222228238373573,0.5714285714285714,68,119,False,False,0.3333333333333333
tair_constraint_near_mae_proxy,selection,mpc_co2_mae,-0.058477610841220315,0.1486387451705782,0.5630252100840336,67,119,False,True,0.3333333333333333
tair_constraint_near_mae_proxy,selection,mpc_objective,0.3060194937998079,0.15305375740336766,0.5798319327731093,69,119,False,False,0.3333333333333333
rhair_first_step_mae,selection,mpc_tair_mae,0.2203903283695013,0.3235294117647059,0.6166666666666667,74,120,False,True,0.6666666666666666
rhair_first_step_mae,selection,mpc_rhair_mae,0.5492745598365691,0.2823529411764706,0.6166666666666667,74,120,False,True,0.3333333333333333
rhair_first_step_mae,selection,mpc_co2_mae,0.0464921463725581,-0.16176470588235295,0.43333333333333335,52,120,False,False,0.0
rhair_first_step_mae,selection,mpc_objective,0.673210419814447,0.4176470588235294,0.6583333333333333,79,120,False,True,0.6666666666666666
rhair_control_horizon_mae,selection,mpc_tair_mae,0.16234423981767365,0.10882352941176471,0.5583333333333333,67,120,False,False,0.0
rhair_control_horizon_mae,selection,mpc_rhair_mae,0.5205109705866209,0.22647058823529412,0.575,69,120,False,False,0.0
rhair_control_horizon_mae,selection,mpc_co2_mae,0.023360337884180873,-0.1176470588235294,0.44166666666666665,53,120,False,False,0.0
rhair_control_horizon_mae,selection,mpc_objective,0.6014773402296366,0.2588235294117647,0.6,72,120,False,False,0.0
rhair_weighted_horizon_mae,selection,mpc_tair_mae,-0.0981982863353098,-0.22369395312799886,0.40336134453781514,48,119,False,True,0.3333333333333333
rhair_weighted_horizon_mae,selection,mpc_rhair_mae,0.4286337733615163,0.057395159026262875,0.5126050420168067,61,119,False,True,0.3333333333333333
rhair_weighted_horizon_mae,selection,mpc_co2_mae,-0.013263293842168181,-0.03384842711805246,0.5042016806722689,60,119,False,False,0.0
rhair_weighted_horizon_mae,selection,mpc_objective,0.3794758166570418,-0.008830024465578904,0.48739495798319327,58,119,False,True,0.3333333333333333
rhair_full_horizon_mae,selection,mpc_tair_mae,-0.1278945286153901,-0.2323529411764706,0.4083333333333333,49,120,False,True,0.3333333333333333
rhair_full_horizon_mae,selection,mpc_rhair_mae,0.4090278950490675,0.05294117647058824,0.525,63,120,False,True,0.3333333333333333
rhair_full_horizon_mae,selection,mpc_co2_mae,-0.017766479003861555,0.0058823529411764705,0.5083333333333333,61,120,False,False,0.0
rhair_full_horizon_mae,selection,mpc_objective,0.3440898273456669,0.0,0.5,60,120,False,True,0.3333333333333333
rhair_final_step_mae,selection,mpc_tair_mae,-0.18870202940323338,-0.21486392866241996,0.4117647058823529,49,119,True,True,0.3333333333333333
rhair_final_step_mae,selection,mpc_rhair_mae,0.3427882123284504,0.08094189093447328,0.5210084033613446,62,119,True,True,0.3333333333333333
rhair_final_step_mae,selection,mpc_co2_mae,-0.029384405313659594,-0.1221486717738415,0.46218487394957986,55,119,False,False,0.0
rhair_final_step_mae,selection,mpc_objective,0.20774204659804082,0.005886682977052602,0.4957983193277311,59,119,True,True,0.3333333333333333
rhair_control_horizon_abs_bias,selection,mpc_tair_mae,0.297351446567794,0.23823529411764705,0.575,69,120,False,False,0.0
rhair_control_horizon_abs_bias,selection,mpc_rhair_mae,0.08647077832916458,0.0588235294117647,0.525,63,120,False,False,0.3333333333333333
rhair_control_horizon_abs_bias,selection,mpc_co2_mae,0.25771761441289603,0.15,0.525,63,120,False,True,0.3333333333333333
rhair_control_horizon_abs_bias,selection,mpc_objective,0.123209396437065,0.09999999999999999,0.55,66,120,False,False,0.3333333333333333
rhair_constraint_near_mae_proxy,selection,mpc_tair_mae,-0.40551858974906674,-0.45,0.3333333333333333,40,120,False,False,0.0
rhair_constraint_near_mae_proxy,selection,mpc_rhair_mae,0.13732668292399036,-0.06470588235294117,0.48333333333333334,58,120,False,False,0.0
rhair_constraint_near_mae_proxy,selection,mpc_co2_mae,-0.07445448147635675,0.0,0.5166666666666667,62,120,False,False,0.3333333333333333
rhair_constraint_near_mae_proxy,selection,mpc_objective,-0.03229777871339123,-0.16176470588235295,0.44166666666666665,53,120,False,False,0.0
co2_first_step_mae,selection,mpc_tair_mae,-0.058057190708955674,0.14422373293778876,0.5462184873949579,65,119,False,False,0.3333333333333333
co2_first_step_mae,selection,mpc_rhair_mae,0.24045423390057177,0.33112591745920883,0.6218487394957983,74,119,False,False,0.3333333333333333
co2_first_step_mae,selection,mpc_co2_mae,-0.04155859446149898,0.3664460153215245,0.6302521008403361,75,119,False,False,0.6666666666666666
co2_first_step_mae,selection,mpc_objective,0.24997446008469412,0.30905085629526163,0.6134453781512605,73,119,False,False,0.0
co2_control_horizon_mae,selection,mpc_tair_mae,-0.037999032571692966,0.12362034251810462,0.5378151260504201,64,119,False,False,0.3333333333333333
co2_control_horizon_mae,selection,mpc_rhair_mae,0.16318244695677797,0.2722590876886829,0.5966386554621849,71,119,False,False,0.0
co2_control_horizon_mae,selection,mpc_co2_mae,-0.0151532619272997,0.2781457706657354,0.6050420168067226,72,119,False,False,0.6666666666666666
co2_control_horizon_mae,selection,mpc_objective,0.17800409405251286,0.2796174414099986,0.6050420168067226,72,119,False,False,0.3333333333333333
co2_weighted_horizon_mae,selection,mpc_tair_mae,-0.02075787825854697,0.08823529411764705,0.525,63,120,False,True,0.6666666666666666
co2_weighted_horizon_mae,selection,mpc_rhair_mae,0.03492004142850026,0.17352941176470588,0.575,69,120,False,True,0.3333333333333333
co2_weighted_horizon_mae,selection,mpc_co2_mae,-0.056627025953711385,0.08823529411764705,0.525,63,120,False,False,0.3333333333333333
co2_weighted_horizon_mae,selection,mpc_objective,0.061215262791597065,0.27941176470588236,0.6,72,120,False,True,0.6666666666666666
co2_full_horizon_mae,selection,mpc_tair_mae,-0.012418775714980292,0.0823529411764706,0.5333333333333333,64,120,False,True,0.6666666666666666
co2_full_horizon_mae,selection,mpc_rhair_mae,0.014914259612056882,0.13823529411764704,0.5666666666666667,68,120,False,True,0.3333333333333333
co2_full_horizon_mae,selection,mpc_co2_mae,-0.06980607468391901,0.049999999999999996,0.5,60,120,False,False,0.0
co2_full_horizon_mae,selection,mpc_objective,0.044468640145614496,0.2529411764705882,0.5916666666666667,71,120,False,True,0.6666666666666666
co2_final_step_mae,selection,mpc_tair_mae,-0.08189521358867163,0.0029411764705882353,0.5,60,120,False,False,0.3333333333333333
co2_final_step_mae,selection,mpc_rhair_mae,-0.11454964680553685,0.008823529411764706,0.5166666666666667,62,120,False,False,0.0
co2_final_step_mae,selection,mpc_co2_mae,-0.20828784592656843,-0.07352941176470588,0.4666666666666667,56,120,False,False,0.3333333333333333
co2_final_step_mae,selection,mpc_objective,-0.11656847513076135,0.15294117647058825,0.5583333333333333,67,120,False,False,0.3333333333333333
co2_control_horizon_abs_bias,selection,mpc_tair_mae,-0.09825509882981956,-0.014705882352941175,0.5,60,120,False,False,0.3333333333333333
co2_control_horizon_abs_bias,selection,mpc_rhair_mae,-0.1346552395869468,-0.06470588235294117,0.48333333333333334,58,120,False,False,0.0
co2_control_horizon_abs_bias,selection,mpc_co2_mae,0.0972765626280712,0.4911764705882353,0.6666666666666666,80,120,False,False,0.6666666666666666
co2_control_horizon_abs_bias,selection,mpc_objective,-0.14848443588747764,-0.03823529411764706,0.5083333333333333,61,120,False,False,0.3333333333333333
co2_constraint_near_mae_proxy,selection,mpc_tair_mae,0.013591733934300741,0.08823529411764705,0.525,63,120,False,True,0.6666666666666666
co2_constraint_near_mae_proxy,selection,mpc_rhair_mae,-0.15011124794540595,-0.011764705882352941,0.49166666666666664,59,120,False,True,0.3333333333333333
co2_constraint_near_mae_proxy,selection,mpc_co2_mae,0.0259117733463752,0.14705882352941177,0.5583333333333333,67,120,False,False,0.3333333333333333
co2_constraint_near_mae_proxy,selection,mpc_objective,-0.08730921042691128,0.06764705882352941,0.5166666666666667,62,120,False,True,0.6666666666666666
forecast_only_transfer_rank,selection,mpc_tair_mae,-0.06550896065378571,-0.08983809448415997,0.4745762711864407,56,118,False,True,0.3333333333333333
forecast_only_transfer_rank,selection,mpc_rhair_mae,0.3352193885781636,0.10751116225153569,0.5508474576271186,65,118,False,True,0.3333333333333333
forecast_only_transfer_rank,selection,mpc_co2_mae,0.19034320588582568,0.15611209861181896,0.559322033898305,66,118,False,False,0.0
forecast_only_transfer_rank,selection,mpc_objective,0.28962200622169937,0.13254800825531798,0.5508474576271186,65,118,False,True,0.3333333333333333
tair_transfer_selection_score,selection,mpc_tair_mae,-0.013363490536410696,0.09999999999999999,0.5416666666666666,65,120,False,False,0.3333333333333333
tair_transfer_selection_score,selection,mpc_rhair_mae,0.345777836493223,0.28529411764705886,0.5916666666666667,71,120,False,False,0.3333333333333333
tair_transfer_selection_score,selection,mpc_co2_mae,0.19872280787574825,0.1411764705882353,0.5416666666666666,65,120,False,False,0.0
tair_transfer_selection_score,selection,mpc_objective,0.30013599017139225,0.21470588235294116,0.5833333333333334,70,120,False,False,0.0
rhair_transfer_selection_score,selection,mpc_tair_mae,0.20369395240807403,0.14422373293778876,0.5630252100840336,67,119,False,True,0.3333333333333333
