metric,control_target,role,full_spearman,full_pairwise_consistency,leave_one_model_spearman_min,leave_one_model_spearman_mean,leave_one_model_spearman_max,leave_one_model_pairwise_min,leave_one_model_pairwise_mean,leave_one_model_pairwise_max,leave_one_family_spearman_min,leave_one_family_spearman_mean,leave_one_family_spearman_max,leave_one_family_pairwise_min,leave_one_family_pairwise_mean,leave_one_family_pairwise_max
tair_first_step_mae,mpc_tair_mae,offline_or_diagnostic_only,-0.2735294117647059,0.4083333333333333,-0.3928571428571428,-0.27232142857142855,-0.1464285714285714,0.3619047619047619,0.4083333333333333,0.45714285714285713,-0.4065934065934066,-0.2676823176823176,-0.08241758241758242,0.3619047619047619,0.40949050949050947,0.47435897435897434
tair_first_step_mae,mpc_rhair_mae,offline_or_diagnostic_only,0.10588235294117648,0.5333333333333333,-0.0857142857142857,0.10535714285714284,0.2071428571428571,0.4666666666666667,0.5333333333333333,0.5714285714285714,-0.0857142857142857,0.10716783216783217,0.2071428571428571,0.4666666666666667,0.5343323343323344,0.5714285714285714
tair_first_step_mae,mpc_co2_mae,offline_or_diagnostic_only,0.2411764705882353,0.5833333333333334,0.1607142857142857,0.2401785714285714,0.39999999999999997,0.5523809523809524,0.5833333333333333,0.638095238095238,0.14835164835164835,0.2343406593406593,0.39999999999999997,0.5384615384615384,0.5812187812187811,0.638095238095238
tair_first_step_mae,mpc_objective,offline_or_diagnostic_only,0.0823529411764706,0.5166666666666667,-0.11428571428571425,0.08169642857142856,0.2321428571428571,0.44761904761904764,0.5166666666666666,0.5714285714285714,-0.11428571428571425,0.08101898101898099,0.2321428571428571,0.44761904761904764,0.5167499167499167,0.5714285714285714
tair_control_horizon_mae,mpc_tair_mae,offline_or_diagnostic_only,-0.14422373293778876,0.46218487394957986,-0.2752458650468749,-0.14330980788163933,0.0,0.41346153846153844,0.4621623168498169,0.5192307692307693,-0.32343253895020996,-0.13965497645598965,0.0,0.4,0.46297036297036304,0.5192307692307693
tair_control_horizon_mae,mpc_rhair_mae,offline_or_diagnostic_only,0.04562179307215766,0.5126050420168067,-0.1590706622673498,0.04534542835449218,0.14119755414742285,0.4423076923076923,0.5125915750915752,0.5480769230769231,-0.1590706622673498,0.04862439625892052,0.22283377339169544,0.4423076923076923,0.5130705153432427,0.5844155844155844
tair_control_horizon_mae,mpc_co2_mae,offline_or_diagnostic_only,0.15158208665910447,0.5378151260504201,0.08400360816365662,0.15057015935800522,0.3020555272267654,0.5192307692307693,0.5378319597069597,0.5865384615384616,0.008800885413611154,0.1459801219290168,0.3020555272267654,0.4888888888888889,0.536319993138175,0.5865384615384616
tair_control_horizon_mae,mpc_objective,offline_or_diagnostic_only,0.12067700102957835,0.5294117647058824,-0.06791781085572238,0.11984616476383038,0.26809662179890414,0.46153846153846156,0.5294013278388279,0.5865384615384616,-0.06791781085572238,0.12093434502763421,0.26809662179890414,0.46153846153846156,0.529995004995005,0.5865384615384616
tair_weighted_horizon_mae,mpc_tair_mae,offline_or_diagnostic_only,-0.4676470588235294,0.3333333333333333,-0.575,-0.4658482142857142,-0.38214285714285706,0.29523809523809524,0.33333333333333337,0.37142857142857144,-0.575,-0.45911588411588405,-0.32417582417582413,0.2857142857142857,0.3351315351315351,0.3717948717948718
tair_weighted_horizon_mae,mpc_rhair_mae,offline_or_diagnostic_only,-0.1323529411764706,0.44166666666666665,-0.37499999999999994,-0.13214285714285712,-0.04642857142857142,0.3619047619047619,0.44166666666666665,0.4666666666666667,-0.37499999999999994,-0.12834665334665335,0.14285714285714285,0.3619047619047619,0.44239094239094245,0.5384615384615384
