metric,control_target,role,full_spearman,full_pairwise_consistency,leave_one_model_spearman_min,leave_one_model_spearman_mean,leave_one_model_spearman_max,leave_one_model_pairwise_min,leave_one_model_pairwise_mean,leave_one_model_pairwise_max,leave_one_family_spearman_min,leave_one_family_spearman_mean,leave_one_family_spearman_max,leave_one_family_pairwise_min,leave_one_family_pairwise_mean,leave_one_family_pairwise_max
tair_first_step_mae,mpc_tair_mae,offline_or_diagnostic_only,-0.3147058823529411,0.35,-0.48571428571428565,-0.31450892857142854,-0.16785714285714282,0.29523809523809524,0.35,0.4,-0.5604395604395604,-0.3123376623376623,-0.11538461538461539,0.26373626373626374,0.3501831501831502,0.41025641025641024
tair_first_step_mae,mpc_rhair_mae,offline_or_diagnostic_only,-0.03529411764705882,0.5,-0.2571428571428571,-0.034821428571428566,0.049999999999999996,0.42857142857142855,0.5,0.5333333333333333,-0.2571428571428571,-0.02902097902097903,0.2692307692307692,0.42857142857142855,0.5003663003663004,0.6025641025641025
tair_first_step_mae,mpc_co2_mae,secondary_selection,0.3588235294117647,0.625,0.2964285714285714,0.35736607142857135,0.475,0.6,0.625,0.6666666666666666,0.2351648351648352,0.3474275724275724,0.4642857142857142,0.5897435897435898,0.6221112221112222,0.6666666666666666
tair_first_step_mae,mpc_objective,offline_or_diagnostic_only,0.011764705882352941,0.4666666666666667,-0.19999999999999998,0.01071428571428571,0.175,0.3904761904761905,0.4666666666666667,0.5238095238095238,-0.19999999999999998,0.008816183816183813,0.175,0.3904761904761905,0.4656676656676657,0.5238095238095238
tair_control_horizon_mae,mpc_tair_mae,offline_or_diagnostic_only,-0.13686537921647302,0.44537815126050423,-0.27703317585886766,-0.13649428845042355,0.048257391923802746,0.40384615384615385,0.445364010989011,0.5096153846153846,-0.40044028631930756,-0.13307996510857106,0.048257391923802746,0.35555555555555557,0.4466884125975035,0.5096153846153846
tair_control_horizon_mae,mpc_rhair_mae,offline_or_diagnostic_only,0.08094189093447328,0.5210084033613446,-0.11617520277952513,0.08041701259258319,0.19124225688321828,0.4519230769230769,0.5209935897435898,0.5576923076923077,-0.11617520277952513,0.08691832894731154,0.3053648005738049,0.4519230769230769,0.523487371214644,0.5974025974025974
tair_control_horizon_mae,mpc_co2_mae,weak_selection,0.34289928341331405,0.6134453781512605,0.22698847312307222,0.34134283803875803,0.4486150138101662,0.5673076923076923,0.6134615384615385,0.6538461538461539,0.21122124992666771,0.3344234712865174,0.4486150138101662,0.5666666666666667,0.6107468289286471,0.6538461538461539
tair_control_horizon_mae,mpc_objective,offline_or_diagnostic_only,0.12803535475089411,0.5294117647058824,-0.05898125679575892,0.12710531884548748,0.3163540137227069,0.46153846153846156,0.5293956043956045,0.5961538461538461,-0.09240929684291713,0.1264760577637024,0.3163540137227069,0.4444444444444444,0.5299758322485596,0.5961538461538461
tair_weighted_horizon_mae,mpc_tair_mae,offline_or_diagnostic_only,-0.4147058823529412,0.3416666666666667,-0.532142857142857,-0.4133928571428571,-0.28928571428571426,0.29523809523809524,0.3416666666666667,0.3904761904761905,-0.5692307692307692,-0.4050949050949051,-0.21428571428571427,0.27472527472527475,0.34455544455544457,0.41025641025641024
tair_weighted_horizon_mae,mpc_rhair_mae,offline_or_diagnostic_only,-0.09117647058823529,0.4583333333333333,-0.32499999999999996,-0.09107142857142855,-0.014285714285714282,0.38095238095238093,0.45833333333333337,0.49523809523809526,-0.32499999999999996,-0.08064435564435563,0.14835164835164835,0.38095238095238093,0.4627039627039627,0.5512820512820513
tair_weighted_horizon_mae,mpc_co2_mae,secondary_selection,0.37941176470588234,0.65,0.2714285714285714,0.3783482142857142,0.4928571428571427,0.6095238095238096,0.6499999999999999,0.6952380952380952,0.3054945054945055,0.3754995004995004,0.4928571428571427,0.6190476190476191,0.647985347985348,0.6952380952380952
tair_weighted_horizon_mae,mpc_objective,offline_or_diagnostic_only,-0.06470588235294117,0.44166666666666665,-0.2928571428571428,-0.0654017857142857,0.08214285714285713,0.3619047619047619,0.44166666666666665,0.49523809523809526,-0.2928571428571428,-0.06268731268731267,0.0879120879120879,0.3619047619047619,0.44418914418914424,0.5
tair_full_horizon_mae,mpc_tair_mae,offline_or_diagnostic_only,-0.411764705882353,0.35,-0.5285714285714286,-0.4102678571428571,-0.28571428571428564,0.3047619047619048,0.35000000000000003,0.4,-0.5648351648351648,-0.4017482517482517,-0.2087912087912088,0.2857142857142857,0.3530802530802531,0.4230769230769231
tair_full_horizon_mae,mpc_rhair_mae,offline_or_diagnostic_only,-0.09411764705882353,0.45,-0.3285714285714285,-0.09419642857142856,-0.017857142857142853,0.37142857142857144,0.45,0.4857142857142857,-0.3285714285714285,-0.08399100899100896,0.14285714285714285,0.37142857142857144,0.45417915417915417,0.5384615384615384
tair_full_horizon_mae,mpc_co2_mae,secondary_selection,0.3764705882352941,0.6416666666666667,0.2678571428571428,0.37522321428571426,0.4892857142857142,0.6,0.6416666666666666,0.6857142857142857,0.3010989010989011,0.3721528471528472,0.4892857142857142,0.6095238095238096,0.6394605394605395,0.6857142857142857
tair_full_horizon_mae,mpc_objective,offline_or_diagnostic_only,-0.06176470588235294,0.45,-0.28928571428571426,-0.0622767857142857,0.0857142857142857,0.37142857142857144,0.45,0.5047619047619047,-0.28928571428571426,-0.05934065934065933,0.0934065934065934,0.37142857142857144,0.4527139527139527,0.5128205128205128
tair_final_step_mae,mpc_tair_mae,offline_or_diagnostic_only,-0.4764705882352941,0.3416666666666667,-0.5892857142857142,-0.4743303571428571,-0.3857142857142856,0.29523809523809524,0.3416666666666667,0.37142857142857144,-0.5892857142857142,-0.4657592407592406,-0.32967032967032966,0.29523809523809524,0.3434565434565435,0.3974358974358974
tair_final_step_mae,mpc_rhair_mae,offline_or_diagnostic_only,-0.2058823529411765,0.39166666666666666,-0.4642857142857142,-0.2060267857142857,-0.08928571428571427,0.3047619047619048,0.39166666666666666,0.4380952380952381,-0.4642857142857142,-0.19960039960039958,0.06593406593406594,0.3047619047619048,0.3943389943389944,0.48717948717948717
tair_final_step_mae,mpc_co2_mae,offline_or_diagnostic_only,0.06764705882352941,0.5166666666666667,-0.0857142857142857,0.0671875,0.15714285714285714,0.4666666666666667,0.5166666666666666,0.5428571428571428,-0.21428571428571427,0.05971528471528471,0.18131868131868134,0.4230769230769231,0.5137529137529137,0.5512820512820513
tair_final_step_mae,mpc_objective,offline_or_diagnostic_only,-0.12941176470588234,0.44166666666666665,-0.3714285714285714,-0.12924107142857139,-0.021428571428571425,0.3619047619047619,0.44166666666666665,0.47619047619047616,-0.3714285714285714,-0.12335164835164834,0.04395604395604395,0.3619047619047619,0.44309024309024314,0.5
tair_control_horizon_abs_bias,mpc_tair_mae,offline_or_diagnostic_only,-0.01764705882352941,0.4666666666666667,-0.12142857142857141,-0.018303571428571426,0.12142857142857141,0.42857142857142855,0.4666666666666667,0.5142857142857142,-0.12967032967032965,-0.010564435564435556,0.34065934065934067,0.4175824175824176,0.4685980685980686,0.5769230769230769
tair_control_horizon_abs_bias,mpc_rhair_mae,offline_or_diagnostic_only,0.0823529411764706,0.5333333333333333,-0.11428571428571425,0.08214285714285713,0.16785714285714282,0.4666666666666667,0.5333333333333333,0.5714285714285714,-0.11428571428571425,0.08773726273726273,0.34615384615384615,0.4666666666666667,0.5355977355977356,0.6410256410256411
tair_control_horizon_abs_bias,mpc_co2_mae,secondary_selection,0.3588235294117647,0.6416666666666667,0.22142857142857136,0.3578125,0.475,0.5904761904761905,0.6416666666666666,0.6857142857142857,0.1868131868131868,0.34810189810189807,0.475,0.5512820512820513,0.6376290376290374,0.6857142857142857
tair_control_horizon_abs_bias,mpc_objective,offline_or_diagnostic_only,0.17058823529411765,0.55,-0.007142857142857141,0.16964285714285712,0.3107142857142856,0.4857142857142857,0.55,0.6,-0.007142857142857141,0.17322677322677318,0.38461538461538464,0.4857142857142857,0.5511821511821512,0.6282051282051282
tair_constraint_near_mae_proxy,mpc_tair_mae,offline_or_diagnostic_only,-0.010301695209842053,0.4789915966386555,-0.14834679739539364,-0.01072546139823458,0.17336914876329135,0.4326923076923077,0.47897206959706956,0.5384615384615384,-0.14834679739539364,-0.005216229060873678,0.21182963643408084,0.4326923076923077,0.48082296491387394,0.5584415584415584
tair_constraint_near_mae_proxy,mpc_rhair_mae,offline_or_diagnostic_only,0.1221486717738415,0.5042016806722689,-0.0661305000437297,0.12062272496788756,0.21268998662713065,0.4326923076923077,0.5041666666666667,0.5480769230769231,-0.0661305000437297,0.12400755564005751,0.2668503212221538,0.4326923076923077,0.5063328086055358,0.5584415584415584
tair_constraint_near_mae_proxy,mpc_co2_mae,offline_or_diagnostic_only,0.08388523242299958,0.5294117647058824,-0.06970512166771507,0.08354161346101358,0.15192141901937903,0.4807692307692308,0.5293956043956044,0.5576923076923077,-0.06970512166771507,0.07970075114556883,0.15192141901937903,0.4807692307692308,0.5283504374413466,0.5576923076923077
tair_constraint_near_mae_proxy,mpc_objective,weak_selection,0.2575423802460513,0.5798319327731093,0.09830209465959819,0.25622216061760594,0.4271672840662539,0.5192307692307693,0.5798076923076922,0.6442307692307693,0.09830209465959819,0.2587131288264955,0.42641030710756533,0.5192307692307693,0.5813093472184382,0.6363636363636364
rhair_first_step_mae,mpc_tair_mae,offline_or_diagnostic_only,0.14705882352941177,0.5666666666666667,-0.010714285714285713,0.14687499999999998,0.2678571428571428,0.5142857142857142,0.5666666666666667,0.6190476190476191,-0.010714285714285713,0.15437062937062934,0.2678571428571428,0.5142857142857142,0.5692640692640691,0.6190476190476191
rhair_first_step_mae,mpc_rhair_mae,offline_or_diagnostic_only,0.15882352941176472,0.55,-0.021428571428571425,0.15803571428571428,0.3071428571428571,0.4857142857142857,0.55,0.6,-0.021428571428571425,0.1666083916083916,0.3071428571428571,0.4857142857142857,0.5525474525474525,0.6
rhair_first_step_mae,mpc_co2_mae,offline_or_diagnostic_only,-0.02941176470588235,0.49166666666666664,-0.1857142857142857,-0.029241071428571425,0.05357142857142857,0.4380952380952381,0.4916666666666667,0.5238095238095238,-0.3516483516483516,-0.036588411588411585,0.05357142857142857,0.3717948717948718,0.48941058941058946,0.5238095238095238
rhair_first_step_mae,mpc_objective,weak_selection,0.31176470588235294,0.6333333333333333,0.16428571428571426,0.31116071428571423,0.48214285714285704,0.580952380952381,0.6333333333333333,0.6952380952380952,0.16428571428571426,0.3164085914085914,0.48214285714285704,0.580952380952381,0.6353979353979354,0.6952380952380952
rhair_control_horizon_mae,mpc_tair_mae,offline_or_diagnostic_only,-0.08529411764705883,0.475,-0.24285714285714283,-0.08482142857142856,0.049999999999999996,0.41904761904761906,0.475,0.5238095238095238,-0.24285714285714283,-0.07629870129870128,0.1384615384615385,0.41904761904761906,0.47762237762237764,0.5494505494505495
rhair_control_horizon_mae,mpc_rhair_mae,offline_or_diagnostic_only,0.10294117647058824,0.525,-0.08928571428571427,0.10223214285714285,0.2321428571428571,0.45714285714285713,0.5249999999999999,0.5714285714285714,-0.08928571428571427,0.11038961038961038,0.26593406593406593,0.45714285714285713,0.5285048285048284,0.5934065934065934
rhair_control_horizon_mae,mpc_co2_mae,offline_or_diagnostic_only,-0.13823529411764704,0.45,-0.34642857142857136,-0.13772321428571427,-0.05357142857142857,0.38095238095238093,0.44999999999999996,0.47619047619047616,-0.4725274725274725,-0.1411088911088911,0.04615384615384615,0.358974358974359,0.44951714951714955,0.5054945054945055
