metric,control_target,role,full_spearman,full_pairwise_consistency,leave_one_model_spearman_min,leave_one_model_spearman_mean,leave_one_model_spearman_max,leave_one_model_pairwise_min,leave_one_model_pairwise_mean,leave_one_model_pairwise_max,leave_one_family_spearman_min,leave_one_family_spearman_mean,leave_one_family_spearman_max,leave_one_family_pairwise_min,leave_one_family_pairwise_mean,leave_one_family_pairwise_max
tair_first_step_mae,mpc_tair_mae,offline_or_diagnostic_only,-0.09117647058823529,0.475,-0.22142857142857136,-0.09062499999999998,0.04642857142857142,0.42857142857142855,0.475,0.5238095238095238,-0.22142857142857136,-0.09298201798201798,0.04642857142857142,0.42857142857142855,0.47472527472527476,0.5238095238095238
tair_first_step_mae,mpc_rhair_mae,secondary_selection,0.6294117647058822,0.7166666666666667,0.5642857142857142,0.6267857142857143,0.7,0.6857142857142857,0.7166666666666667,0.7428571428571429,0.4450549450549451,0.6192557442557443,0.6928571428571427,0.6666666666666666,0.7137862137862139,0.7428571428571429
tair_first_step_mae,mpc_co2_mae,offline_or_diagnostic_only,0.07058823529411765,0.525,-0.028571428571428564,0.07031249999999999,0.2178571428571428,0.4857142857142857,0.525,0.580952380952381,-0.06593406593406594,0.06500999000999,0.2178571428571428,0.46153846153846156,0.5233433233433233,0.580952380952381
tair_first_step_mae,mpc_objective,offline_or_diagnostic_only,0.14705882352941177,0.5583333333333333,-0.035714285714285705,0.1466517857142857,0.2821428571428571,0.49523809523809526,0.5583333333333333,0.6095238095238096,-0.035714285714285705,0.141008991008991,0.2821428571428571,0.49523809523809526,0.5559107559107559,0.6095238095238096
tair_control_horizon_mae,mpc_tair_mae,offline_or_diagnostic_only,-0.08977191540005218,0.48739495798319327,-0.20911536500314523,-0.08891272592309252,0.09830209465959819,0.4423076923076923,0.48737408424908424,0.5480769230769231,-0.20911536500314523,-0.0917380925016439,0.05898125679575892,0.4423076923076923,0.4866423980060343,0.5384615384615384
tair_control_horizon_mae,mpc_rhair_mae,secondary_selection,0.46210461369862926,0.6470588235294118,0.3574621623985389,0.4598453266410371,0.6291334058214285,0.6057692307692307,0.6470524267399267,0.7019230769230769,0.2916096293767866,0.4543124754229119,0.6602482174568755,0.5974025974025974,0.6456873934146661,0.7142857142857143
tair_control_horizon_mae,mpc_co2_mae,offline_or_diagnostic_only,-0.0014716707442631505,0.5294117647058824,-0.10545133790756898,-0.0006690441597884539,0.14477217577140825,0.5,0.5294184981684982,0.5865384615384616,-0.15130688316720062,-0.0029516172042150612,0.20242036451305656,0.45454545454545453,0.5288476674840311,0.6
tair_control_horizon_mae,mpc_objective,offline_or_diagnostic_only,0.06769685423610491,0.5210084033613446,-0.1322610000874594,0.0673453066220386,0.23592502718303568,0.4519230769230769,0.5209764194139195,0.5769230769230769,-0.1322610000874594,0.06393131414133392,0.19660418931919638,0.4519230769230769,0.5196008536917628,0.5673076923076923
tair_weighted_horizon_mae,mpc_tair_mae,offline_or_diagnostic_only,-0.2088235294117647,0.43333333333333335,-0.36428571428571427,-0.20781249999999996,-0.04642857142857142,0.38095238095238093,0.43333333333333335,0.4857142857142857,-0.3571428571428571,-0.2092407592407592,-0.0879120879120879,0.38095238095238093,0.43266733266733276,0.47619047619047616
tair_weighted_horizon_mae,mpc_rhair_mae,secondary_selection,0.5205882352941177,0.6916666666666667,0.42499999999999993,0.5187499999999999,0.682142857142857,0.6571428571428571,0.6916666666666667,0.7523809523809524,0.21978021978021978,0.513161838161838,0.8296703296703297,0.5897435897435898,0.6903096903096902,0.8205128205128205
