metric,control_target,role,full_spearman,full_pairwise_consistency,leave_one_model_spearman_min,leave_one_model_spearman_mean,leave_one_model_spearman_max,leave_one_model_pairwise_min,leave_one_model_pairwise_mean,leave_one_model_pairwise_max,leave_one_family_spearman_min,leave_one_family_spearman_mean,leave_one_family_spearman_max,leave_one_family_pairwise_min,leave_one_family_pairwise_mean,leave_one_family_pairwise_max
tair_first_step_mae,mpc_tair_mae,offline_or_diagnostic_only,-0.11515151515151514,0.4666666666666667,-0.39999999999999997,-0.11333333333333333,0.11666666666666665,0.3611111111111111,0.4666666666666666,0.5555555555555556,-0.39999999999999997,-0.11931216931216931,0.11666666666666665,0.3611111111111111,0.4642857142857143,0.5555555555555556
tair_first_step_mae,mpc_rhair_mae,weak_selection,0.34545454545454546,0.6222222222222222,0.09999999999999999,0.3416666666666667,0.5166666666666667,0.5277777777777778,0.6222222222222222,0.6944444444444444,0.09999999999999999,0.3343915343915344,0.45,0.5277777777777778,0.6199294532627865,0.6666666666666666
tair_first_step_mae,mpc_co2_mae,offline_or_diagnostic_only,-0.3939393939393939,0.35555555555555557,-0.6,-0.39,-0.16666666666666669,0.2777777777777778,0.3555555555555555,0.4444444444444444,-0.6,-0.3862433862433863,-0.14285714285714288,0.2777777777777778,0.3571428571428571,0.4642857142857143
tair_first_step_mae,mpc_objective,offline_or_diagnostic_only,-0.17575757575757575,0.4,-0.6166666666666666,-0.17666666666666667,-0.016666666666666666,0.25,0.4,0.4722222222222222,-0.6166666666666666,-0.1751322751322751,0.023809523809523815,0.25,0.40035273368606705,0.4722222222222222
tair_control_horizon_mae,mpc_tair_mae,offline_or_diagnostic_only,-0.07294866524160776,0.5,-0.32636268941473195,-0.07018169192196426,0.27615304488938863,0.4,0.5001587301587301,0.6285714285714286,-0.32636268941473195,-0.0734754381405132,0.27615304488938863,0.4,0.49905937683715457,0.6285714285714286
tair_control_horizon_mae,mpc_rhair_mae,offline_or_diagnostic_only,0.2492412729088265,0.5681818181818182,-0.03347309635022892,0.2449248810333252,0.4016771562027471,0.45714285714285713,0.5680158730158731,0.6285714285714286,-0.03347309635022892,0.239244946790249,0.4016771562027471,0.45714285714285713,0.565873015873016,0.6285714285714286
tair_control_horizon_mae,mpc_co2_mae,offline_or_diagnostic_only,-0.35258521533443743,0.4090909090909091,-0.54393781569122,-0.3461111159843199,-0.12552411131335847,0.34285714285714286,0.4092063492063492,0.4857142857142857,-0.54393781569122,-0.34181351658599135,-0.08383383833392813,0.34285714285714286,0.4106995884773663,0.5185185185185185
tair_control_horizon_mae,mpc_objective,offline_or_diagnostic_only,-0.024316221747202584,0.4772727272727273,-0.41004543029030427,-0.025118798564361257,0.17573375583870182,0.34285714285714286,0.47714285714285715,0.5428571428571428,-0.41004543029030427,-0.02228056097146685,0.2515015150017844,0.34285714285714286,0.47760141093474423,0.5555555555555556
tair_weighted_horizon_mae,mpc_tair_mae,offline_or_diagnostic_only,-0.24848484848484845,0.4,-0.5666666666666667,-0.24666666666666667,0.03333333333333333,0.2777777777777778,0.4,0.5,-0.5666666666666667,-0.24470899470899468,0.03333333333333333,0.2777777777777778,0.40167548500881833,0.5
tair_weighted_horizon_mae,mpc_rhair_mae,weak_selection,0.33333333333333326,0.6444444444444445,0.08333333333333334,0.33166666666666667,0.5333333333333333,0.5555555555555556,0.6444444444444444,0.7222222222222222,0.08333333333333334,0.33412698412698416,0.5333333333333333,0.5555555555555556,0.6455026455026455,0.7222222222222222
