metric,control_target,role,full_spearman,full_pairwise_consistency,leave_one_model_spearman_min,leave_one_model_spearman_mean,leave_one_model_spearman_max,leave_one_model_pairwise_min,leave_one_model_pairwise_mean,leave_one_model_pairwise_max,leave_one_family_spearman_min,leave_one_family_spearman_mean,leave_one_family_spearman_max,leave_one_family_pairwise_min,leave_one_family_pairwise_mean,leave_one_family_pairwise_max
rhair_control_horizon_abs_bias,mpc_co2_mae,secondary_selection,0.4794117647058824,0.6666666666666666,0.4071428571428571,0.4774553571428571,0.5499999999999999,0.638095238095238,0.6666666666666666,0.6952380952380952,0.34615384615384615,0.4747752247752247,0.5780219780219781,0.6153846153846154,0.6663003663003664,0.7142857142857143
rhair_control_horizon_abs_bias,mpc_objective,offline_or_diagnostic_only,0.2441176470588235,0.5833333333333334,0.175,0.2430803571428571,0.4357142857142856,0.5619047619047619,0.5833333333333333,0.6476190476190476,0.1043956043956044,0.2407592407592407,0.4357142857142856,0.5512820512820513,0.5829503829503829,0.6476190476190476
rhair_constraint_near_mae_proxy,mpc_tair_mae,weak_selection,0.31764705882352945,0.6166666666666667,0.24642857142857136,0.3165178571428571,0.5678571428571427,0.580952380952381,0.6166666666666667,0.6952380952380952,0.24642857142857136,0.31720779220779216,0.5678571428571427,0.580952380952381,0.6174492174492174,0.6952380952380952
rhair_constraint_near_mae_proxy,mpc_rhair_mae,offline_or_diagnostic_only,0.19999999999999998,0.5833333333333334,0.028571428571428564,0.19955357142857139,0.33928571428571425,0.5238095238095238,0.5833333333333333,0.6285714285714286,0.028571428571428564,0.2001998001998002,0.33928571428571425,0.5238095238095238,0.583116883116883,0.6285714285714286
rhair_constraint_near_mae_proxy,mpc_co2_mae,weak_selection,0.34411764705882353,0.625,0.2607142857142857,0.3428571428571428,0.5249999999999999,0.5904761904761905,0.625,0.6857142857142857,0.24395604395604395,0.34255744255744247,0.5249999999999999,0.5824175824175825,0.6245754245754245,0.6857142857142857
rhair_constraint_near_mae_proxy,mpc_objective,weak_selection,0.25588235294117645,0.575,0.14285714285714282,0.2544642857142857,0.42142857142857143,0.5333333333333333,0.575,0.6285714285714286,0.14285714285714282,0.25482017982017974,0.42142857142857143,0.5333333333333333,0.5753912753912753,0.6285714285714286
co2_first_step_mae,mpc_tair_mae,offline_or_diagnostic_only,0.2104489164296305,0.5966386554621849,0.07142857142857141,0.21022445162924863,0.35567485158654616,0.5523809523809524,0.5966918498168499,0.6442307692307693,0.07142857142857141,0.2105156218730787,0.33065250021864845,0.5523809523809524,0.5968095036276854,0.6346153846153846
co2_first_step_mae,mpc_rhair_mae,offline_or_diagnostic_only,-0.1309786962394204,0.47058823529411764,-0.23413771637104297,-0.13003085288816452,0.035714285714285705,0.4230769230769231,0.4705242673992674,0.5238095238095238,-0.3053648005738049,-0.12968784994154733,0.035714285714285705,0.4025974025974026,0.4706371910917365,0.5238095238095238
co2_first_step_mae,mpc_co2_mae,offline_or_diagnostic_only,-0.24282567280341982,0.4117647058823529,-0.3592494732105315,-0.24192127933224683,-0.1626452838913352,0.375,0.4118017399267399,0.4326923076923077,-0.3933978962347216,-0.23577227017867616,-0.046767582069862,0.36363636363636365,0.4141484777848415,0.4805194805194805
co2_first_step_mae,mpc_objective,offline_or_diagnostic_only,-0.16777046484599917,0.4789915966386555,-0.2752458650468749,-0.16609263245835654,-0.04647008111181006,0.4423076923076923,0.47897779304029303,0.5096153846153846,-0.2752458650468749,-0.1622506138859734,-0.04647008111181006,0.4423076923076923,0.4795943955034864,0.5096153846153846
co2_control_horizon_mae,mpc_tair_mae,offline_or_diagnostic_only,0.19573220898699903,0.5882352941176471,0.049999999999999996,0.19548153221972653,0.35567485158654616,0.5428571428571428,0.5882898351648351,0.6538461538461539,0.049999999999999996,0.1938419117351159,0.35567485158654616,0.5428571428571428,0.5874610238246601,0.6538461538461539
co2_control_horizon_mae,mpc_rhair_mae,offline_or_diagnostic_only,-0.166298794101736,0.4957983193277311,-0.26630931098691146,-0.1642095799833984,0.0035714285714285704,0.4519230769230769,0.49573031135531137,0.5523809523809524,-0.3658875538406851,-0.1656374324604866,0.0035714285714285704,0.42857142857142855,0.4950736132554315,0.5523809523809524
co2_control_horizon_mae,mpc_co2_mae,offline_or_diagnostic_only,-0.35761599085594553,0.35294117647058826,-0.455764257058137,-0.35674163026627176,-0.2734585542348823,0.3076923076923077,0.3529876373626374,0.38461538461538464,-0.5089413342896748,-0.3490243975687477,-0.11279240381554954,0.2857142857142857,0.3553141303141303,0.42857142857142855
co2_control_horizon_mae,mpc_objective,offline_or_diagnostic_only,-0.23546731908210405,0.4369747899159664,-0.3574621623985389,-0.2340024606826869,-0.11438789196753243,0.3942307692307692,0.43696771978021975,0.4807692307692308,-0.3574621623985389,-0.22966286231904098,-0.11438789196753243,0.3942307692307692,0.43830008375462925,0.4807692307692308
co2_weighted_horizon_mae,mpc_tair_mae,offline_or_diagnostic_only,0.0823529411764706,0.5416666666666666,0.017857142857142853,0.08236607142857141,0.3142857142857143,0.5142857142857142,0.5416666666666667,0.6190476190476191,-0.0879120879120879,0.07335164835164835,0.3142857142857143,0.47435897435897434,0.5378621378621378,0.6190476190476191
co2_weighted_horizon_mae,mpc_rhair_mae,offline_or_diagnostic_only,0.12352941176470587,0.6083333333333333,0.03214285714285714,0.12477678571428569,0.36428571428571427,0.580952380952381,0.6083333333333334,0.6952380952380952,-0.054945054945054944,0.11923076923076921,0.36428571428571427,0.5256410256410257,0.6051615051615052,0.6952380952380952
co2_weighted_horizon_mae,mpc_co2_mae,offline_or_diagnostic_only,-0.4852941176470588,0.3333333333333333,-0.5964285714285712,-0.4832589285714285,-0.37499999999999994,0.29523809523809524,0.33333333333333337,0.38095238095238093,-0.6593406593406593,-0.482017982017982,-0.37499999999999994,0.2692307692307692,0.3337995337995338,0.38095238095238093
co2_weighted_horizon_mae,mpc_objective,offline_or_diagnostic_only,-0.19117647058823528,0.45,-0.32499999999999996,-0.1899553571428571,-0.017857142857142853,0.4095238095238095,0.44999999999999996,0.5142857142857142,-0.32499999999999996,-0.19320679320679315,-0.017857142857142853,0.4095238095238095,0.4487845487845488,0.5142857142857142
co2_full_horizon_mae,mpc_tair_mae,offline_or_diagnostic_only,0.13529411764705881,0.55,0.06071428571428571,0.13482142857142856,0.37857142857142856,0.5142857142857142,0.55,0.6285714285714286,-0.0934065934065934,0.12644855144855144,0.37857142857142856,0.46153846153846156,0.5465201465201465,0.6285714285714286
co2_full_horizon_mae,mpc_rhair_mae,offline_or_diagnostic_only,0.16764705882352943,0.6166666666666667,0.08214285714285713,0.1685267857142857,0.41785714285714276,0.5904761904761905,0.6166666666666667,0.7047619047619048,0.016483516483516484,0.16286213786213782,0.41785714285714276,0.5641025641025641,0.6146853146853147,0.7047619047619048
co2_full_horizon_mae,mpc_co2_mae,offline_or_diagnostic_only,-0.4294117647058823,0.35833333333333334,-0.5428571428571428,-0.42745535714285704,-0.3071428571428571,0.3142857142857143,0.3583333333333333,0.4095238095238095,-0.6153846153846153,-0.4264985014985014,-0.3071428571428571,0.28205128205128205,0.35890775890775894,0.4095238095238095
co2_full_horizon_mae,mpc_objective,offline_or_diagnostic_only,-0.10294117647058824,0.475,-0.2285714285714285,-0.10223214285714284,0.08928571428571427,0.4380952380952381,0.475,0.5428571428571428,-0.2285714285714285,-0.10482017982017983,0.08928571428571427,0.4358974358974359,0.4738927738927739,0.5428571428571428
co2_final_step_mae,mpc_tair_mae,offline_or_diagnostic_only,0.12058823529411765,0.5666666666666667,0.04285714285714285,0.12075892857142856,0.3607142857142856,0.5333333333333333,0.5666666666666667,0.6476190476190476,-0.07142857142857142,0.11625874125874124,0.3607142857142856,0.5,0.5648684648684649,0.6476190476190476
co2_final_step_mae,mpc_rhair_mae,weak_selection,0.25588235294117645,0.6333333333333333,0.15714285714285714,0.25602678571428567,0.5249999999999999,0.6,0.6333333333333333,0.7238095238095238,0.15714285714285714,0.25104895104895103,0.5249999999999999,0.5934065934065934,0.6316350316350317,0.7238095238095238
co2_final_step_mae,mpc_co2_mae,offline_or_diagnostic_only,-0.22941176470588234,0.425,-0.3607142857142856,-0.22834821428571428,-0.06428571428571428,0.38095238095238093,0.42500000000000004,0.4857142857142857,-0.3626373626373627,-0.22504995004995007,-0.06428571428571428,0.38461538461538464,0.4260739260739261,0.4857142857142857
co2_final_step_mae,mpc_objective,offline_or_diagnostic_only,0.011764705882352941,0.525,-0.07857142857142857,0.01227678571428571,0.2285714285714285,0.49523809523809526,0.5249999999999999,0.6,-0.13736263736263735,0.01056443556443556,0.2285714285714285,0.46153846153846156,0.5236763236763236,0.6
co2_control_horizon_abs_bias,mpc_tair_mae,offline_or_diagnostic_only,0.15882352941176472,0.5666666666666667,0.021428571428571425,0.15848214285714285,0.3107142857142856,0.5238095238095238,0.5666666666666667,0.6285714285714286,0.021428571428571425,0.15916583416583413,0.3107142857142856,0.5238095238095238,0.5669330669330669,0.6285714285714286
co2_control_horizon_abs_bias,mpc_rhair_mae,offline_or_diagnostic_only,-0.3852941176470588,0.38333333333333336,-0.532142857142857,-0.3832589285714285,-0.2642857142857143,0.3238095238095238,0.3833333333333333,0.42857142857142855,-0.5516483516483517,-0.38469030969030976,-0.2642857142857143,0.3076923076923077,0.38301698301698295,0.42857142857142855
co2_control_horizon_abs_bias,mpc_co2_mae,offline_or_diagnostic_only,0.15,0.525,0.07142857142857141,0.14866071428571426,0.3285714285714285,0.4857142857142857,0.5249999999999999,0.580952380952381,0.005494505494505494,0.15412087912087913,0.3285714285714285,0.47435897435897434,0.5271728271728271,0.580952380952381
co2_control_horizon_abs_bias,mpc_objective,offline_or_diagnostic_only,-0.37941176470588234,0.39166666666666666,-0.48571428571428565,-0.3772321428571428,-0.28928571428571426,0.3523809523809524,0.39166666666666666,0.42857142857142855,-0.4835164835164835,-0.37330169830169824,-0.28928571428571426,0.37142857142857144,0.39287379287379287,0.42857142857142855
co2_constraint_near_mae_proxy,mpc_tair_mae,offline_or_diagnostic_only,-0.06764705882352941,0.475,-0.1964285714285714,-0.06741071428571427,0.13214285714285715,0.42857142857142855,0.475,0.5428571428571428,-0.2802197802197803,-0.07674825174825174,0.13214285714285715,0.38461538461538464,0.4711288711288711,0.5428571428571428
co2_constraint_near_mae_proxy,mpc_rhair_mae,offline_or_diagnostic_only,-0.21764705882352942,0.44166666666666665,-0.3321428571428571,-0.2162946428571428,-0.049999999999999996,0.3904761904761905,0.44166666666666665,0.5047619047619047,-0.4505494505494505,-0.22117882117882112,-0.049999999999999996,0.3333333333333333,0.4381951381951383,0.5047619047619047
co2_constraint_near_mae_proxy,mpc_co2_mae,offline_or_diagnostic_only,-0.4147058823529412,0.3333333333333333,-0.5071428571428571,-0.4136160714285714,-0.28928571428571426,0.29523809523809524,0.33333333333333337,0.38095238095238093,-0.521978021978022,-0.4099150849150849,-0.2692307692307692,0.29523809523809524,0.33499833499833503,0.38461538461538464
co2_constraint_near_mae_proxy,mpc_objective,offline_or_diagnostic_only,-0.4441176470588235,0.36666666666666664,-0.5892857142857142,-0.44174107142857133,-0.32499999999999996,0.3238095238095238,0.3666666666666667,0.41904761904761906,-0.5892857142857142,-0.44323176823176824,-0.32499999999999996,0.32051282051282054,0.365001665001665,0.41904761904761906
forecast_only_transfer_rank,mpc_tair_mae,weak_selection,0.28571459557257434,0.6101694915254238,0.21626460825111604,0.2852148549995452,0.5058089597939325,0.5769230769230769,0.6099327300935311,0.6826923076923077,0.19780219780219782,0.28759581510911586,0.5058089597939325,0.5714285714285714,0.6108096449005539,0.6826923076923077
forecast_only_transfer_rank,mpc_rhair_mae,secondary_selection,0.39469851347139134,0.6440677966101694,0.2678571428571428,0.3910874088485048,0.5392857142857141,0.6095238095238096,0.6422706288452648,0.6857142857142857,0.2747252747252747,0.38394923389903896,0.5392857142857141,0.5934065934065934,0.64129279811098,0.6857142857142857
