metric,metric_kind,control_target,pearson,spearman,pairwise_consistency,pairwise_agree,pairwise_total,top1_hits_best,top3_hits_best,top3_overlap_fraction
tair_first_step_mae,selection,mpc_tair_mae,0.14319273706741778,0.35757575757575755,0.6,27,45,False,False,0.3333333333333333
tair_first_step_mae,selection,mpc_rhair_mae,0.25380377385332725,0.4666666666666666,0.6666666666666666,30,45,False,True,0.6666666666666666
tair_first_step_mae,selection,mpc_co2_mae,-0.12040617885450217,-0.17575757575757575,0.4,18,45,False,False,0.0
tair_first_step_mae,selection,mpc_objective,0.22945448562812487,0.309090909090909,0.5777777777777777,26,45,False,True,0.3333333333333333
tair_control_horizon_mae,selection,mpc_tair_mae,0.20074437317823338,0.21884599572482327,0.5681818181818182,25,44,False,False,0.3333333333333333
tair_control_horizon_mae,selection,mpc_rhair_mae,0.3276916989161404,0.6565379871744699,0.75,33,44,True,True,0.6666666666666666
tair_control_horizon_mae,selection,mpc_co2_mae,-0.03979989463831554,-0.24316221747202585,0.38636363636363635,17,44,False,False,0.0
tair_control_horizon_mae,selection,mpc_objective,0.25798013675665127,0.4012176588288426,0.6590909090909091,29,44,False,True,0.3333333333333333
tair_weighted_horizon_mae,selection,mpc_tair_mae,0.3858971388082667,0.5757575757575757,0.7111111111111111,32,45,False,False,0.3333333333333333
tair_weighted_horizon_mae,selection,mpc_rhair_mae,0.5229179719960468,0.4666666666666666,0.6444444444444445,29,45,True,True,0.6666666666666666
tair_weighted_horizon_mae,selection,mpc_co2_mae,0.20363120468366508,0.29696969696969694,0.6,27,45,False,True,0.3333333333333333
tair_weighted_horizon_mae,selection,mpc_objective,0.3595911914313932,0.5030303030303029,0.6888888888888889,31,45,False,True,0.6666666666666666
tair_full_horizon_mae,selection,mpc_tair_mae,0.40523608392669375,0.5636363636363636,0.6888888888888889,31,45,False,False,0.3333333333333333
