metric,control_target,role,full_spearman,full_pairwise_consistency,leave_one_model_spearman_min,leave_one_model_spearman_mean,leave_one_model_spearman_max,leave_one_model_pairwise_min,leave_one_model_pairwise_mean,leave_one_model_pairwise_max,leave_one_family_spearman_min,leave_one_family_spearman_mean,leave_one_family_spearman_max,leave_one_family_pairwise_min,leave_one_family_pairwise_mean,leave_one_family_pairwise_max
tair_first_step_mae,mpc_tair_mae,offline_or_diagnostic_only,-0.055882352941176466,0.49166666666666664,-0.19999999999999998,-0.05535714285714285,0.08928571428571427,0.4380952380952381,0.4916666666666667,0.5428571428571428,-0.19999999999999998,-0.05866633366633366,0.08928571428571427,0.4380952380952381,0.4899766899766899,0.5428571428571428
tair_first_step_mae,mpc_rhair_mae,secondary_selection,0.5705882352941177,0.7166666666666667,0.47857142857142854,0.5687499999999999,0.682142857142857,0.6761904761904762,0.7166666666666667,0.7619047619047619,0.47252747252747257,0.566058941058941,0.6535714285714285,0.6761904761904762,0.7163170163170163,0.7523809523809524
tair_first_step_mae,mpc_co2_mae,offline_or_diagnostic_only,-0.2823529411764706,0.39166666666666666,-0.4392857142857142,-0.28147321428571426,-0.12857142857142856,0.3333333333333333,0.3916666666666667,0.44761904761904764,-0.4392857142857142,-0.2796703296703296,-0.12857142857142856,0.3333333333333333,0.39177489177489183,0.44761904761904764
tair_first_step_mae,mpc_objective,offline_or_diagnostic_only,-0.11176470588235293,0.4583333333333333,-0.35,-0.11138392857142856,0.0035714285714285704,0.38095238095238093,0.45833333333333337,0.5047619047619047,-0.35,-0.11198801198801199,0.0035714285714285704,0.38095238095238093,0.456909756909757,0.5047619047619047
tair_control_horizon_mae,mpc_tair_mae,offline_or_diagnostic_only,-0.1456954036820519,0.46218487394957986,-0.2877570407308238,-0.14475740790333297,0.03395890542786119,0.40384615384615385,0.4621794871794872,0.5192307692307693,-0.29042921864916815,-0.14827815337040948,0.03395890542786119,0.40384615384615385,0.46103114057659506,0.5192307692307693
tair_control_horizon_mae,mpc_rhair_mae,weak_selection,0.3473142956461035,0.6218487394957983,0.20732805419115252,0.3459148393630973,0.5540663517177353,0.5673076923076923,0.621834935897436,0.6923076923076923,0.18701881503923706,0.3464111311778016,0.5612109848383441,0.5555555555555556,0.622358954177136,0.7012987012987013
tair_control_horizon_mae,mpc_co2_mae,offline_or_diagnostic_only,-0.13686537921647302,0.48739495798319327,-0.26630931098691146,-0.1353732278772321,0.04110814867583197,0.4423076923076923,0.487396978021978,0.5480769230769231,-0.2943606636161903,-0.1382829752370303,0.04110814867583197,0.4155844155844156,0.48692368237822786,0.5480769230769231
tair_control_horizon_mae,mpc_objective,offline_or_diagnostic_only,-0.1221486717738415,0.44537815126050423,-0.36282409483451694,-0.12197518202397015,0.005361932435978083,0.36538461538461536,0.4453525641025641,0.49038461538461536,-0.36282409483451694,-0.12385684012296662,0.0017873108119926943,0.36538461538461536,0.44425221243403057,0.4807692307692308
tair_weighted_horizon_mae,mpc_tair_mae,offline_or_diagnostic_only,-0.3235294117647059,0.38333333333333336,-0.5035714285714286,-0.32232142857142854,-0.18214285714285713,0.3142857142857143,0.3833333333333333,0.42857142857142855,-0.5035714285714286,-0.3246003996003996,-0.18214285714285713,0.3142857142857143,0.3822843822843823,0.42857142857142855
tair_weighted_horizon_mae,mpc_rhair_mae,offline_or_diagnostic_only,0.22352941176470587,0.5916666666666667,0.05714285714285713,0.22299107142857139,0.4035714285714285,0.5333333333333333,0.5916666666666667,0.6571428571428571,0.05054945054945055,0.2271978021978022,0.5824175824175823,0.5274725274725275,0.5937062937062936,0.7307692307692307
