metric,control_target,role,full_spearman,full_pairwise_consistency,leave_one_model_spearman_min,leave_one_model_spearman_mean,leave_one_model_spearman_max,leave_one_model_pairwise_min,leave_one_model_pairwise_mean,leave_one_model_pairwise_max,leave_one_family_spearman_min,leave_one_family_spearman_mean,leave_one_family_spearman_max,leave_one_family_pairwise_min,leave_one_family_pairwise_mean,leave_one_family_pairwise_max
tair_first_step_mae,mpc_tair_mae,offline_or_diagnostic_only,-0.008823529411764706,0.49166666666666664,-0.1607142857142857,-0.008928571428571425,0.125,0.4380952380952381,0.4916666666666667,0.5428571428571428,-0.20329670329670327,-0.011513486513486519,0.125,0.4358974358974359,0.49110889110889105,0.5428571428571428
tair_first_step_mae,mpc_rhair_mae,offline_or_diagnostic_only,0.22058823529411767,0.575,0.05357142857142857,0.21964285714285708,0.2928571428571428,0.5142857142857142,0.5750000000000001,0.6095238095238096,0.05357142857142857,0.21808191808191804,0.2928571428571428,0.5142857142857142,0.5742923742923742,0.6095238095238096
tair_first_step_mae,mpc_co2_mae,offline_or_diagnostic_only,0.18529411764705883,0.5583333333333333,0.08214285714285713,0.18437499999999996,0.33571428571428563,0.5333333333333333,0.5583333333333333,0.6095238095238096,0.002197802197802198,0.1777222777222777,0.33571428571428563,0.5054945054945055,0.5563103563103563,0.6095238095238096
tair_first_step_mae,mpc_objective,offline_or_diagnostic_only,0.15294117647058825,0.55,-0.028571428571428564,0.15223214285714282,0.28571428571428564,0.4857142857142857,0.55,0.6,-0.028571428571428564,0.14887612387612384,0.28571428571428564,0.4857142857142857,0.5486180486180485,0.6
tair_control_horizon_mae,mpc_tair_mae,offline_or_diagnostic_only,-0.011773365954105204,0.5042016806722689,-0.1322610000874594,-0.011506412049557371,0.15728335145535713,0.46153846153846156,0.5041952838827839,0.5673076923076923,-0.18701881503923706,-0.013881887932521753,0.15728335145535713,0.44155844155844154,0.5030610803338077,0.5673076923076923
tair_control_horizon_mae,mpc_rhair_mae,offline_or_diagnostic_only,0.18690218452142013,0.5630252100840336,0.01251117568394886,0.18607899214142398,0.30563014885075074,0.5,0.563003663003663,0.6057692307692307,0.01251117568394886,0.185413055110289,0.3603854853618778,0.4935064935064935,0.5626361012724649,0.6363636363636364
tair_control_horizon_mae,mpc_co2_mae,offline_or_diagnostic_only,0.18984552600994642,0.5546218487394958,0.08042898653967123,0.18876275228040024,0.36639871645850236,0.5192307692307693,0.5546130952380953,0.6153846153846154,-0.035203541654444614,0.1821094554375429,0.36639871645850236,0.4777777777777778,0.5521581953400134,0.6153846153846154
tair_control_horizon_mae,mpc_objective,offline_or_diagnostic_only,0.15011041591484137,0.5546218487394958,-0.0321715946158685,0.1495578122237913,0.3002682164147727,0.49038461538461536,0.5546188186813188,0.6153846153846154,-0.0396039843612502,0.1473742068322572,0.3002682164147727,0.4777777777777778,0.5530860553587826,0.6153846153846154
tair_weighted_horizon_mae,mpc_tair_mae,offline_or_diagnostic_only,-0.3588235294117647,0.36666666666666664,-0.46071428571428563,-0.35758928571428567,-0.2571428571428571,0.3238095238095238,0.3666666666666667,0.4095238095238095,-0.5494505494505494,-0.3623126873126873,-0.2571428571428571,0.2948717948717949,0.3643689643689644,0.4095238095238095
tair_weighted_horizon_mae,mpc_rhair_mae,offline_or_diagnostic_only,-0.1323529411764706,0.43333333333333335,-0.37499999999999994,-0.1323660714285714,-0.04285714285714285,0.3523809523809524,0.43333333333333335,0.4666666666666667,-0.37499999999999994,-0.1346153846153846,0.0879120879120879,0.3523809523809524,0.43196803196803196,0.5128205128205128
tair_weighted_horizon_mae,mpc_co2_mae,offline_or_diagnostic_only,0.2058823529411765,0.5833333333333334,0.1357142857142857,0.20535714285714282,0.4107142857142856,0.5619047619047619,0.5833333333333333,0.6476190476190476,-0.016483516483516484,0.20544455544455545,0.4107142857142856,0.5128205128205128,0.584015984015984,0.6666666666666666
tair_weighted_horizon_mae,mpc_objective,offline_or_diagnostic_only,-0.1323529411764706,0.44166666666666665,-0.37499999999999994,-0.13214285714285712,-0.007142857142857141,0.3619047619047619,0.44166666666666665,0.4857142857142857,-0.37499999999999994,-0.13384115884115882,0.0,0.3619047619047619,0.44065934065934065,0.5
tair_full_horizon_mae,mpc_tair_mae,offline_or_diagnostic_only,-0.37058823529411766,0.35,-0.475,-0.3696428571428571,-0.2714285714285714,0.3047619047619048,0.35,0.3904761904761905,-0.5604395604395606,-0.3741758241758241,-0.2714285714285714,0.27472527472527475,0.34791874791874794,0.3904761904761905
tair_full_horizon_mae,mpc_rhair_mae,offline_or_diagnostic_only,-0.14705882352941177,0.43333333333333335,-0.3928571428571428,-0.14687499999999998,-0.06071428571428571,0.3523809523809524,0.43333333333333335,0.4666666666666667,-0.3928571428571428,-0.14755244755244756,0.0934065934065934,0.3523809523809524,0.4325674325674326,0.5256410256410257
tair_full_horizon_mae,mpc_co2_mae,offline_or_diagnostic_only,0.18235294117647058,0.5666666666666667,0.10714285714285714,0.18169642857142854,0.38214285714285706,0.5428571428571428,0.5666666666666667,0.6285714285714286,-0.021978021978021976,0.18241758241758238,0.4010989010989011,0.5,0.5675657675657676,0.6538461538461539
tair_full_horizon_mae,mpc_objective,offline_or_diagnostic_only,-0.13529411764705881,0.44166666666666665,-0.37857142857142856,-0.13504464285714285,-0.010714285714285713,0.3619047619047619,0.44166666666666665,0.4857142857142857,-0.37857142857142856,-0.1358891108891109,0.010989010989010988,0.3619047619047619,0.4412587412587412,0.5128205128205128
tair_final_step_mae,mpc_tair_mae,offline_or_diagnostic_only,-0.2911764705882353,0.4,-0.36428571428571427,-0.2899553571428571,-0.1714285714285714,0.37142857142857144,0.4,0.4380952380952381,-0.46703296703296704,-0.29338161838161836,-0.1714285714285714,0.3333333333333333,0.39813519813519815,0.4380952380952381
tair_final_step_mae,mpc_rhair_mae,offline_or_diagnostic_only,-0.09999999999999999,0.4666666666666667,-0.33571428571428563,-0.09955357142857141,0.039285714285714285,0.3904761904761905,0.4666666666666667,0.5238095238095238,-0.33571428571428563,-0.09870129870129869,0.2087912087912088,0.3904761904761905,0.4663336663336663,0.5769230769230769
tair_final_step_mae,mpc_co2_mae,offline_or_diagnostic_only,-0.13823529411764704,0.4666666666666667,-0.25,-0.1372767857142857,0.017857142857142853,0.41904761904761906,0.4666666666666667,0.5238095238095238,-0.41208791208791207,-0.14033466533466532,0.06043956043956044,0.34615384615384615,0.464935064935065,0.5256410256410257
tair_final_step_mae,mpc_objective,offline_or_diagnostic_only,-0.09705882352941177,0.475,-0.3321428571428571,-0.09642857142857142,0.039285714285714285,0.4,0.475,0.5238095238095238,-0.3321428571428571,-0.09650349650349649,0.039285714285714285,0.4,0.4746919746919747,0.5384615384615384
tair_control_horizon_abs_bias,mpc_tair_mae,offline_or_diagnostic_only,0.17058823529411765,0.5583333333333333,0.03214285714285714,0.1698660714285714,0.32499999999999996,0.5047619047619047,0.5583333333333333,0.6095238095238096,0.016483516483516484,0.1643856143856144,0.32499999999999996,0.5047619047619047,0.5549450549450549,0.6095238095238096
tair_control_horizon_abs_bias,mpc_rhair_mae,weak_selection,0.3235294117647059,0.5916666666666667,0.17857142857142855,0.32165178571428565,0.4892857142857142,0.5333333333333333,0.5916666666666668,0.6476190476190476,0.15934065934065936,0.31590909090909086,0.5,0.5256410256410257,0.5890442890442891,0.6666666666666666
tair_control_horizon_abs_bias,mpc_co2_mae,offline_or_diagnostic_only,0.03529411764705882,0.525,-0.06785714285714285,0.03549107142857143,0.15714285714285714,0.49523809523809526,0.525,0.5619047619047619,-0.14725274725274726,0.028821178821178815,0.15714285714285714,0.46153846153846156,0.5224442224442224,0.5619047619047619
tair_control_horizon_abs_bias,mpc_objective,weak_selection,0.2764705882352941,0.6166666666666667,0.12142857142857141,0.2758928571428571,0.42499999999999993,0.5619047619047619,0.6166666666666667,0.6761904761904762,0.12142857142857141,0.27267732267732264,0.42142857142857143,0.5619047619047619,0.6141858141858143,0.6761904761904762
tair_constraint_near_mae_proxy,mpc_tair_mae,offline_or_diagnostic_only,0.008830024465578904,0.5126050420168067,-0.05719394598376622,0.009049657946206621,0.19302956769521099,0.49038461538461536,0.5126087454212453,0.5673076923076923,-0.1045393010973386,0.0019449654823971605,0.19302956769521099,0.4777777777777778,0.5087137609864882,0.5673076923076923
tair_constraint_near_mae_proxy,mpc_rhair_mae,offline_or_diagnostic_only,0.22222228238373573,0.5714285714285714,0.055406635171773515,0.2211541685636414,0.4128687975703124,0.5096153846153846,0.5714171245421246,0.6346153846153846,0.055406635171773515,0.21536238603377617,0.4128687975703124,0.5096153846153846,0.5686298549934913,0.6346153846153846
tair_constraint_near_mae_proxy,mpc_co2_mae,offline_or_diagnostic_only,0.1486387451705782,0.5630252100840336,-0.008936554059963471,0.14831726165924308,0.2642857142857143,0.5192307692307693,0.5629807692307692,0.6,-0.1623110201248152,0.14337186248828868,0.2642857142857143,0.4675324675324675,0.5614436068981523,0.6
