source_type,label,compartment,predictor,resource_weight,window_start_timestamp,window_end_timestamp,heat_cons_mj_m2,heat_cost_eur_m2,elec_high_kwh_m2,elec_low_kwh_m2,electricity_kwh_m2,electricity_cost_eur_m2,co2_cons_kg_m2,co2_cost_eur_m2,irrigation_l_m2,drain_l_m2,estimated_total_resource_cost_eur_m2,objective_mean,tair_mae,rhair_mae,co2_mae,resource_cost_vs_reference_pct,mpc_cost_change_vs_w000_pct,mpc_co2_mae_change_vs_w000_pct
real_agc_executed_resource,real human-expert greenhouse execution,Reference,,nan,2020-05-06 06:25:00,2020-05-29 20:20:00,28.9,0.23987,0.0,0.0,0.0,0.0,1.28330833,0.10266466640000001,109.4,36.6,0.3425346664,nan,nan,nan,nan,0.0,nan,nan
real_agc_executed_resource,real AGC AI-team greenhouse execution,Automatoes,,nan,2020-05-06 06:25:00,2020-05-29 20:20:00,30.795899999999996,0.25560596999999996,0.0,0.84375,0.84375,0.03375,0.9759883330000001,0.07807906664000001,112.06,35.28,0.36743503664,nan,nan,nan,nan,7.26944530949232,nan,nan
real_agc_executed_resource,real AGC AI-team greenhouse execution,AICU,,nan,2020-05-06 06:25:00,2020-05-29 20:20:00,16.6371,0.13808793,0.047083333,0.452,0.499083333,0.02184666664,1.224931666,0.09799453328,100.80000000000001,44.2,0.25792912992,nan,nan,nan,nan,-24.69984640363397,nan,nan
counterfactual_estimated_mpc_resource,counterfactual anchored closed-loop simulation with estimated resource consumption,Reference,current_hybrid_transformer,0.0,2020-05-06 06:25:00,2020-05-29 20:20:00,12.10602112211313,0.10047997531352976,0.0,0.0,1.9627747245092086,0.1424075977610679,1.282499031695104,0.10259992253560044,109.67521897840619,nan,0.34548749561020997,0.06320617213467893,0.5734050979725885,1.9711335003376007,27.65868879965253,0.862052662068878,0.0,0.0
counterfactual_estimated_mpc_resource,counterfactual anchored closed-loop simulation with estimated resource consumption,Reference,current_hybrid_transformer,0.05,2020-05-06 06:25:00,2020-05-29 20:20:00,10.660451947224766,0.08848175116195804,0.0,0.0,1.7922350540408267,0.1311224329567878,1.274314787067495,0.1019451829653922,109.25345097478515,nan,0.3215493670841466,0.07936834360366447,0.5811053665598374,1.9337384230045884,27.81111799112057,-6.12647459493852,-6.928797374788674,0.551107800417336
counterfactual_estimated_mpc_resource,counterfactual anchored closed-loop simulation with estimated resource consumption,Reference,itransformer_co2_residual,0.0,2020-05-06 06:25:00,2020-05-29 20:20:00,12.832176176284126,0.10650706226314956,0.0,0.0,1.9087904283034407,0.12954370852547545,1.3286384747002957,0.10629107797601567,109.60964780429376,nan,0.3423418487646532,0.07101375862966464,0.4495746078687085,0.8847741834266447,15.111674434725893,-0.05629142222985301,0.0,0.0
counterfactual_estimated_mpc_resource,counterfactual anchored closed-loop simulation with estimated resource consumption,Reference,itransformer_co2_residual,0.05,2020-05-06 06:25:00,2020-05-29 20:20:00,11.918347286005122,0.09892228247383462,0.0,0.0,1.610773789994306,0.10987781175714158,1.3059551408873544,0.10447641127098051,108.7227504474308,nan,0.31327650550196756,0.08972402567391359,0.4867066306591876,0.9441218548339163,15.70642732815692,-8.541664178266208,-8.490151983337253,3.9357180172192794
