profile,predictor,resource_weight,start_idx,steps,segment_start_timestamp,segment_end_timestamp,objective_mean,tair_mae,rhair_mae,co2_mae,estimated_heat_mj_m2,estimated_electricity_kwh_m2,estimated_co2_kg_m2,estimated_irrigation_l_m2,estimated_heat_cost_eur_m2,estimated_electricity_cost_eur_m2,estimated_co2_cost_eur_m2,estimated_total_resource_cost_eur_m2,trace_path,cost_change_vs_w000_pct,co2_mae_change_vs_w000_pct,objective_change_vs_w000_pct
full_period_anchored_w000,current_hybrid_transformer,0.0,0,24,2020-05-06T06:25:00.000000000,2020-05-06T08:20:00.000000000,0.036560449128349624,0.32846108078956604,0.5036452412605286,10.964408874511719,0.11871632182590203,0.006275161197720019,0.0026639001044127157,0.2482413486617531,0.0009853454711549869,0.00042880268184420126,0.00021311200835301725,0.0016272601613522052,C:\repositories\strawberry\agc_mpc\results\control\summaries\current_hybrid_transformer_gradient_mpc_full_period_anchored_w000_anchored_start00000_24steps_trace.json,0.0,0.0,0.0
full_period_anchored_w000,current_hybrid_transformer,0.0,24,24,2020-05-06T08:25:00.000000000,2020-05-06T10:20:00.000000000,0.05827153970797857,0.373511403799057,1.9336490631103516,24.345102310180664,0.10139704810344158,0.00856467537432801,0.007175850591027986,0.5107973240289767,0.0008415954992585651,0.0006851740299462409,0.000574068047282239,0.002100837576487045,C:\repositories\strawberry\agc_mpc\results\control\summaries\current_hybrid_transformer_gradient_mpc_full_period_anchored_w000_anchored_start00024_24steps_trace.json,0.0,0.0,0.0
full_period_anchored_w000,current_hybrid_transformer,0.0,48,24,2020-05-06T10:25:00.000000000,2020-05-06T12:20:00.000000000,0.058207167933384575,0.8389502167701721,2.980116605758667,21.88905143737793,0.09356895662164934,0.021584965580870284,0.012037308009442528,0.7339077179658561,0.0007766223399596896,0.0017267972464696227,0.0009629846407554022,0.0034664042271847144,C:\repositories\strawberry\agc_mpc\results\control\summaries\current_hybrid_transformer_gradient_mpc_full_period_anchored_w000_anchored_start00048_24steps_trace.json,0.0,0.0,0.0
full_period_anchored_w000,current_hybrid_transformer,0.0,72,24,2020-05-06T12:25:00.000000000,2020-05-06T14:20:00.000000000,0.03171979752369225,0.3265514373779297,1.6676793098449707,12.340588569641113,0.09492344875909722,0.023229233921634593,0.012774333573798254,0.8134348477552695,0.0007878646247005069,0.0018583387137307676,0.0010219466859038603,0.003668150024335135,C:\repositories\strawberry\agc_mpc\results\control\summaries\current_hybrid_transformer_gradient_mpc_full_period_anchored_w000_anchored_start00072_24steps_trace.json,0.0,0.0,0.0
full_period_anchored_w000,current_hybrid_transformer,0.0,96,24,2020-05-06T14:25:00.000000000,2020-05-06T16:20:00.000000000,0.044171886363377176,0.722217857837677,2.457296133041382,13.629585266113281,0.05456100971054757,0.020602379356944985,0.011891921353247086,0.7642577562244592,0.00045285638059754487,0.0016481903485555988,0.0009513537082597669,0.003052400437412911,C:\repositories\strawberry\agc_mpc\results\control\summaries\current_hybrid_transformer_gradient_mpc_full_period_anchored_w000_anchored_start00096_24steps_trace.json,0.0,0.0,0.0
full_period_anchored_w000,current_hybrid_transformer,0.0,120,24,2020-05-06T16:25:00.000000000,2020-05-06T18:20:00.000000000,0.07116626459173858,0.8764773011207581,1.2911295890808105,32.12679672241211,0.09668876659168613,0.0213177999799671,0.010047925396293235,0.6052296892158643,0.0008025167627109948,0.001705423998397368,0.0008038340317034589,0.0033117747928118214,C:\repositories\strawberry\agc_mpc\results\control\summaries\current_hybrid_transformer_gradient_mpc_full_period_anchored_w000_anchored_start00120_24steps_trace.json,0.0,0.0,0.0
full_period_anchored_w000,current_hybrid_transformer,0.0,144,24,2020-05-06T18:25:00.000000000,2020-05-06T20:20:00.000000000,0.055280501410985984,0.23980283737182617,0.9976771473884583,26.65085792541504,0.06077111278200026,0.03874073080308521,0.006307338417269676,0.4407334159704884,0.0005044002360906022,0.003099258464246817,0.0005045870733815741,0.004108245773718993,C:\repositories\strawberry\agc_mpc\results\control\summaries\current_hybrid_transformer_gradient_mpc_full_period_anchored_w000_anchored_start00144_24steps_trace.json,0.0,0.0,0.0
full_period_anchored_w000,current_hybrid_transformer,0.0,168,24,2020-05-06T20:25:00.000000000,2020-05-06T22:20:00.000000000,0.04880789768261214,0.5125979781150818,0.7707810401916504,50.99005126953125,0.0,0.037377223717156925,0.0,0.24492339989039008,0.0,0.002990177897372554,0.0,0.002990177897372554,C:\repositories\strawberry\agc_mpc\results\control\summaries\current_hybrid_transformer_gradient_mpc_full_period_anchored_w000_anchored_start00168_24steps_trace.json,0.0,0.0,0.0
full_period_anchored_w000,current_hybrid_transformer,0.0,192,24,2020-05-06T22:25:00.000000000,2020-05-07T00:20:00.000000000,0.06899526327227552,0.8349373936653137,2.5515525341033936,51.6261100769043,0.0,0.025413159832496927,0.0,0.17208793979319237,0.0,0.0013130132580123411,0.0,0.0013130132580123411,C:\repositories\strawberry\agc_mpc\results\control\summaries\current_hybrid_transformer_gradient_mpc_full_period_anchored_w000_anchored_start00192_24steps_trace.json,0.0,0.0,0.0
full_period_anchored_w000,current_hybrid_transformer,0.0,216,24,2020-05-07T00:25:00.000000000,2020-05-07T02:20:00.000000000,0.031864565486709275,0.5559971928596497,0.49758434295654297,40.98122024536133,0.02405546383300311,0.030352887110420477,0.0,0.172830920005459,0.00019966034981392581,0.0012141154844168191,0.0,0.001413775834230745,C:\repositories\strawberry\agc_mpc\results\control\summaries\current_hybrid_transformer_gradient_mpc_full_period_anchored_w000_anchored_start00216_24steps_trace.json,0.0,0.0,0.0
full_period_anchored_w000,current_hybrid_transformer,0.0,240,24,2020-05-07T02:25:00.000000000,2020-05-07T04:20:00.000000000,0.020230291488890845,0.18647854030132294,0.4147580564022064,34.58396911621094,0.03655939808582173,0.022517522339212843,0.0,0.15729506293584922,0.0003034430041123204,0.0009007008935685137,0.0,0.0012041438976808341,C:\repositories\strawberry\agc_mpc\results\control\summaries\current_hybrid_transformer_gradient_mpc_full_period_anchored_w000_anchored_start00240_24steps_trace.json,0.0,0.0,0.0
full_period_anchored_w000,current_hybrid_transformer,0.0,264,24,2020-05-07T04:25:00.000000000,2020-05-07T06:20:00.000000000,0.03155300114303827,0.1139274463057518,1.0023349523544312,20.143234252929688,0.04316723395341997,0.01746514868268656,0.0,0.15224650204313156,0.0003582880418133857,0.0006986059473074624,0.0,0.001056893989120848,C:\repositories\strawberry\agc_mpc\results\control\summaries\current_hybrid_transformer_gradient_mpc_full_period_anchored_w000_anchored_start00264_24steps_trace.json,0.0,0.0,0.0
full_period_anchored_w000,current_hybrid_transformer,0.0,288,24,2020-05-07T06:25:00.000000000,2020-05-07T08:20:00.000000000,0.032281509057308234,0.28574538230895996,0.7228628993034363,14.382479667663574,0.08936054486376994,0.005749027326367964,0.0027138051907920164,0.26514591741664123,0.0007416925223692906,0.0003928502006351442,0.00021710441526336132,0.0013516471382677962,C:\repositories\strawberry\agc_mpc\results\control\summaries\current_hybrid_transformer_gradient_mpc_full_period_anchored_w000_anchored_start00288_24steps_trace.json,0.0,0.0,0.0
full_period_anchored_w000,current_hybrid_transformer,0.0,312,24,2020-05-07T08:25:00.000000000,2020-05-07T10:20:00.000000000,0.14582383430873355,0.8845979571342468,5.65520715713501,36.56070327758789,0.059563764316230755,0.012722349458719029,0.007445796220352919,0.5336413992374673,0.0004943792438247153,0.0010177879566975222,0.0005956636976282336,0.0021078308981504713,C:\repositories\strawberry\agc_mpc\results\control\summaries\current_hybrid_transformer_gradient_mpc_full_period_anchored_w000_anchored_start00312_24steps_trace.json,0.0,0.0,0.0
full_period_anchored_w000,current_hybrid_transformer,0.0,336,24,2020-05-07T10:25:00.000000000,2020-05-07T12:20:00.000000000,0.17457655382653078,1.7246347665786743,5.9243927001953125,22.026235580444336,0.06482690933312538,0.019217148811757057,0.011415080569172462,0.7260257237231145,0.0005380633474649406,0.0015373719049405646,0.000913206445533797,0.002988641697939302,C:\repositories\strawberry\agc_mpc\results\control\summaries\current_hybrid_transformer_gradient_mpc_full_period_anchored_w000_anchored_start00336_24steps_trace.json,0.0,0.0,0.0
full_period_anchored_w000,current_hybrid_transformer,0.0,360,24,2020-05-07T12:25:00.000000000,2020-05-07T14:20:00.000000000,0.1090956221645077,1.216213583946228,3.6171464920043945,20.59446907043457,0.1011793055777452,0.027022656634445932,0.013096307652569453,0.8124941418993956,0.0008397882362952852,0.0021618125307556746,0.0010477046122055562,0.004049305379256516,C:\repositories\strawberry\agc_mpc\results\control\summaries\current_hybrid_transformer_gradient_mpc_full_period_anchored_w000_anchored_start00360_24steps_trace.json,0.0,0.0,0.0
full_period_anchored_w000,current_hybrid_transformer,0.0,384,24,2020-05-07T14:25:00.000000000,2020-05-07T16:20:00.000000000,0.0565666618446509,0.7291316986083984,1.9830965995788574,13.991138458251953,0.008324361843988494,0.018749486733283888,0.011436717423978709,0.741096724685036,6.90922033051045e-05,0.001499958938662711,0.0009149373939182967,0.0024839885358861123,C:\repositories\strawberry\agc_mpc\results\control\summaries\current_hybrid_transformer_gradient_mpc_full_period_anchored_w000_anchored_start00384_24steps_trace.json,0.0,0.0,0.0
full_period_anchored_w000,current_hybrid_transformer,0.0,408,24,2020-05-07T16:25:00.000000000,2020-05-07T18:20:00.000000000,0.123539040175577,0.5577547550201416,1.4135991334915161,23.38398551940918,0.0,0.024048780819193358,0.009164299759275601,0.5842612489678222,0.0,0.0019239024655354686,0.0007331439807420481,0.002657046446277517,C:\repositories\strawberry\agc_mpc\results\control\summaries\current_hybrid_transformer_gradient_mpc_full_period_anchored_w000_anchored_start00408_24steps_trace.json,0.0,0.0,0.0
full_period_anchored_w000,current_hybrid_transformer,0.0,432,24,2020-05-07T18:25:00.000000000,2020-05-07T20:20:00.000000000,0.1051815125780801,0.28328466415405273,0.9262825846672058,34.28573989868164,0.024332126592834444,0.06959466391240757,0.00611145094656298,0.4784637634980385,0.00020195665072052587,0.005567573112992606,0.0004889160757250384,0.00625844583943817,C:\repositories\strawberry\agc_mpc\results\control\summaries\current_hybrid_transformer_gradient_mpc_full_period_anchored_w000_anchored_start00432_24steps_trace.json,0.0,0.0,0.0
full_period_anchored_w000,current_hybrid_transformer,0.0,456,24,2020-05-07T20:25:00.000000000,2020-05-07T22:20:00.000000000,0.06166517144689957,0.539430558681488,1.3261842727661133,62.175537109375,0.0,0.03835915789950546,0.0,0.25261263868394485,0.0,0.003068732631960437,0.0,0.003068732631960437,C:\repositories\strawberry\agc_mpc\results\control\summaries\current_hybrid_transformer_gradient_mpc_full_period_anchored_w000_anchored_start00456_24steps_trace.json,0.0,0.0,0.0
full_period_anchored_w000,current_hybrid_transformer,0.0,480,24,2020-05-07T22:25:00.000000000,2020-05-08T00:20:00.000000000,0.056195703179885946,0.9198794960975647,2.503359794616699,57.67526626586914,0.0,0.023217748498719853,0.0,0.174202497090048,0.0,0.0011995836724338592,0.0,0.0011995836724338592,C:\repositories\strawberry\agc_mpc\results\control\summaries\current_hybrid_transformer_gradient_mpc_full_period_anchored_w000_anchored_start00480_24steps_trace.json,0.0,0.0,0.0
full_period_anchored_w000,current_hybrid_transformer,0.0,504,24,2020-05-08T00:25:00.000000000,2020-05-08T02:20:00.000000000,0.03272561185682813,0.23039627075195312,0.7095346450805664,40.614871978759766,0.010635280730009808,0.04202849420632726,0.0,0.21662709322423318,8.82728300590814e-05,0.0016811397682530904,0.0,0.0017694125983121719,C:\repositories\strawberry\agc_mpc\results\control\summaries\current_hybrid_transformer_gradient_mpc_full_period_anchored_w000_anchored_start00504_24steps_trace.json,0.0,0.0,0.0
full_period_anchored_w000,current_hybrid_transformer,0.0,528,24,2020-05-08T02:25:00.000000000,2020-05-08T04:20:00.000000000,0.02565640420652926,0.32987046241760254,0.7239649891853333,28.453176498413086,0.0,0.0012165576499002303,0.0,0.17551909711050578,0.0,4.8662305996009214e-05,0.0,4.8662305996009214e-05,C:\repositories\strawberry\agc_mpc\results\control\summaries\current_hybrid_transformer_gradient_mpc_full_period_anchored_w000_anchored_start00528_24steps_trace.json,0.0,0.0,0.0
full_period_anchored_w000,current_hybrid_transformer,0.0,552,24,2020-05-08T04:25:00.000000000,2020-05-08T06:20:00.000000000,0.029662237502634525,0.1611878126859665,0.39897504448890686,9.556612968444824,0.0,0.016132567162583697,0.0,0.15505348811497002,0.0,0.0006453026865033479,0.0,0.0006453026865033479,C:\repositories\strawberry\agc_mpc\results\control\summaries\current_hybrid_transformer_gradient_mpc_full_period_anchored_w000_anchored_start00552_24steps_trace.json,0.0,0.0,0.0
full_period_anchored_w000,current_hybrid_transformer,0.0,576,24,2020-05-08T06:25:00.000000000,2020-05-08T08:20:00.000000000,0.050532270300512515,0.24524648487567902,0.5949141383171082,9.637649536132812,0.0374216997486914,0.008226491294962425,0.0022230086734334876,0.27717042212092646,0.00031060010791413863,0.0005621435718224324,0.000177840693874679,0.00105058437361125,C:\repositories\strawberry\agc_mpc\results\control\summaries\current_hybrid_transformer_gradient_mpc_full_period_anchored_w000_anchored_start00576_24steps_trace.json,0.0,0.0,0.0
full_period_anchored_w000,current_hybrid_transformer,0.0,600,24,2020-05-08T08:25:00.000000000,2020-05-08T10:20:00.000000000,0.33074442856013775,1.5383561849594116,9.541050910949707,44.7032356262207,0.10212775283850363,0.018673954055127076,0.00807312883316374,0.5355064168971658,0.0008476603485595802,0.0014939163244101661,0.0006458503066530992,0.0029874269796228456,C:\repositories\strawberry\agc_mpc\results\control\summaries\current_hybrid_transformer_gradient_mpc_full_period_anchored_w000_anchored_start00600_24steps_trace.json,0.0,0.0,0.0
full_period_anchored_w000,current_hybrid_transformer,0.0,624,24,2020-05-08T10:25:00.000000000,2020-05-08T12:20:00.000000000,0.08786816336214542,1.3408063650131226,4.557934284210205,18.055906295776367,0.036119896509941136,0.021980894561455515,0.012257741534286918,0.7346159850343967,0.00029979514103251146,0.0017584715649164413,0.0009806193227429535,0.003038886028691906,C:\repositories\strawberry\agc_mpc\results\control\summaries\current_hybrid_transformer_gradient_mpc_full_period_anchored_w000_anchored_start00624_24steps_trace.json,0.0,0.0,0.0
full_period_anchored_w000,current_hybrid_transformer,0.0,648,24,2020-05-08T12:25:00.000000000,2020-05-08T14:20:00.000000000,0.06523340164373319,0.5854103565216064,2.1117422580718994,14.33926010131836,0.004008308782441964,0.020127807945201706,0.012461709500641691,0.8053539070216686,3.32689628942683e-05,0.0016102246356161365,0.0009969367600513354,0.0026404303585617402,C:\repositories\strawberry\agc_mpc\results\control\summaries\current_hybrid_transformer_gradient_mpc_full_period_anchored_w000_anchored_start00648_24steps_trace.json,0.0,0.0,0.0
full_period_anchored_w000,current_hybrid_transformer,0.0,672,24,2020-05-08T14:25:00.000000000,2020-05-08T16:20:00.000000000,0.07052169647067785,0.801058292388916,1.979425311088562,17.36632537841797,0.029054428166323438,0.026457284173939267,0.009061133161119235,0.589956595726344,0.00024115175378048453,0.0021165827339151414,0.0007248906528895388,0.0030826251405851645,C:\repositories\strawberry\agc_mpc\results\control\summaries\current_hybrid_transformer_gradient_mpc_full_period_anchored_w000_anchored_start00672_24steps_trace.json,0.0,0.0,0.0
full_period_anchored_w000,current_hybrid_transformer,0.0,696,24,2020-05-08T16:25:00.000000000,2020-05-08T18:20:00.000000000,0.058924937465538584,0.8218523859977722,1.6612550020217896,18.55833625793457,0.06527711381062826,0.043416912179495844,0.00947785441048667,0.6375076057759657,0.0005418000446282146,0.0034733529743596675,0.0007582283528389336,0.004773381371826816,C:\repositories\strawberry\agc_mpc\results\control\summaries\current_hybrid_transformer_gradient_mpc_full_period_anchored_w000_anchored_start00696_24steps_trace.json,0.0,0.0,0.0
full_period_anchored_w000,current_hybrid_transformer,0.0,720,24,2020-05-08T18:25:00.000000000,2020-05-08T20:20:00.000000000,0.03087342514966925,0.6088995337486267,1.1224064826965332,19.01393699645996,0.0,0.022680702540137477,0.0051053702583660696,0.3784668027728871,0.0,0.0018144562032109983,0.0004084296206692856,0.002222885823880284,C:\repositories\strawberry\agc_mpc\results\control\summaries\current_hybrid_transformer_gradient_mpc_full_period_anchored_w000_anchored_start00720_24steps_trace.json,0.0,0.0,0.0
full_period_anchored_w000,current_hybrid_transformer,0.0,744,24,2020-05-08T20:25:00.000000000,2020-05-08T22:20:00.000000000,0.058017796759183206,0.45043644309043884,1.1070805788040161,55.31294631958008,0.0,0.04186038674153822,0.0007336686494928972,0.28856859342528174,0.0,0.0033488309393230574,5.869349195943178e-05,0.003407524431282489,C:\repositories\strawberry\agc_mpc\results\control\summaries\current_hybrid_transformer_gradient_mpc_full_period_anchored_w000_anchored_start00744_24steps_trace.json,0.0,0.0,0.0
full_period_anchored_w000,current_hybrid_transformer,0.0,768,24,2020-05-08T22:25:00.000000000,2020-05-09T00:20:00.000000000,0.047882425171944,0.8128791451454163,2.3418195247650146,64.9854736328125,0.0,0.008100689664680397,0.0,0.20054139855223788,0.0,0.00041853563267515385,0.0,0.00041853563267515385,C:\repositories\strawberry\agc_mpc\results\control\summaries\current_hybrid_transformer_gradient_mpc_full_period_anchored_w000_anchored_start00768_24steps_trace.json,0.0,0.0,0.0
full_period_anchored_w000,current_hybrid_transformer,0.0,792,24,2020-05-09T00:25:00.000000000,2020-05-09T02:20:00.000000000,0.031540609042470656,0.5869366526603699,1.8205045461654663,45.414703369140625,0.0,0.0030511708470314495,0.0,0.18056813101330071,0.0,0.00012204683388125798,0.0,0.00012204683388125798,C:\repositories\strawberry\agc_mpc\results\control\summaries\current_hybrid_transformer_gradient_mpc_full_period_anchored_w000_anchored_start00792_24steps_trace.json,0.0,0.0,0.0
full_period_anchored_w000,current_hybrid_transformer,0.0,816,24,2020-05-09T02:25:00.000000000,2020-05-09T04:20:00.000000000,0.04609765283142527,0.1027025356888771,0.9586279988288879,13.38635540008545,0.0,0.008896146903018657,0.0,0.17618404698778778,0.0,0.0003558458761207463,0.0,0.0003558458761207463,C:\repositories\strawberry\agc_mpc\results\control\summaries\current_hybrid_transformer_gradient_mpc_full_period_anchored_w000_anchored_start00816_24steps_trace.json,0.0,0.0,0.0
full_period_anchored_w000,current_hybrid_transformer,0.0,840,24,2020-05-09T04:25:00.000000000,2020-05-09T06:20:00.000000000,0.05993522237986326,0.6585271954536438,0.5372552871704102,13.481167793273926,0.038559190848487024,0.022783977587928238,0.0004965616762212105,0.2059260841608982,0.0003200412840424423,0.0009113591035171295,3.9724934097696844e-05,0.0012711253216572686,C:\repositories\strawberry\agc_mpc\results\control\summaries\current_hybrid_transformer_gradient_mpc_full_period_anchored_w000_anchored_start00840_24steps_trace.json,0.0,0.0,0.0
full_period_anchored_w000,current_hybrid_transformer,0.0,864,24,2020-05-09T06:25:00.000000000,2020-05-09T08:20:00.000000000,0.03957430420753857,0.3960665762424469,1.2480331659317017,21.078102111816406,0.037170314723773655,0.008159142370373797,0.0033816294701031254,0.3062418806253142,0.00030851361220732136,0.0005575413953088761,0.00027053035760825003,0.0011365853651244475,C:\repositories\strawberry\agc_mpc\results\control\summaries\current_hybrid_transformer_gradient_mpc_full_period_anchored_w000_anchored_start00864_24steps_trace.json,0.0,0.0,0.0
full_period_anchored_w000,current_hybrid_transformer,0.0,888,24,2020-05-09T08:25:00.000000000,2020-05-09T10:20:00.000000000,0.1108962435585757,1.0944517850875854,6.8972954750061035,25.057966232299805,0.09951185527191464,0.018354073827703363,0.007916508134611675,0.5087529160894089,0.0008259483987568915,0.001468325906216269,0.000633320650768934,0.002927594955742095,C:\repositories\strawberry\agc_mpc\results\control\summaries\current_hybrid_transformer_gradient_mpc_full_period_anchored_w000_anchored_start00888_24steps_trace.json,0.0,0.0,0.0
full_period_anchored_w000,current_hybrid_transformer,0.0,912,24,2020-05-09T10:25:00.000000000,2020-05-09T12:20:00.000000000,0.02954577833103637,0.47158345580101013,1.6208583116531372,9.10648250579834,0.022414192014266976,0.022576696029051324,0.011697750570967575,0.7418409091201428,0.0001860377937184159,0.001806135682324106,0.000935820045677406,0.002927993521719928,C:\repositories\strawberry\agc_mpc\results\control\summaries\current_hybrid_transformer_gradient_mpc_full_period_anchored_w000_anchored_start00912_24steps_trace.json,0.0,0.0,0.0
full_period_anchored_w000,current_hybrid_transformer,0.0,936,24,2020-05-09T12:25:00.000000000,2020-05-09T14:20:00.000000000,0.04619127341235677,0.5044811367988586,1.6461186408996582,16.303255081176758,0.00293973037961029,0.021973257219256644,0.013334838349001725,0.8287191419591136,2.4399762150765406e-05,0.0017578605775405314,0.001066787067920138,0.002849047407611435,C:\repositories\strawberry\agc_mpc\results\control\summaries\current_hybrid_transformer_gradient_mpc_full_period_anchored_w000_anchored_start00936_24steps_trace.json,0.0,0.0,0.0
full_period_anchored_w000,current_hybrid_transformer,0.0,960,24,2020-05-09T14:25:00.000000000,2020-05-09T16:20:00.000000000,0.03713146139246722,0.40345335006713867,0.9266216158866882,11.067375183105469,0.017569902902368317,0.03188798359791441,0.012926980422561705,0.8115227946028747,0.00014583019408965703,0.0025510386878331527,0.0010341584338049365,0.0037310273157277465,C:\repositories\strawberry\agc_mpc\results\control\summaries\current_hybrid_transformer_gradient_mpc_full_period_anchored_w000_anchored_start00960_24steps_trace.json,0.0,0.0,0.0
full_period_anchored_w000,current_hybrid_transformer,0.0,984,24,2020-05-09T16:25:00.000000000,2020-05-09T18:20:00.000000000,0.039619810956840716,0.3726976811885834,0.9791671633720398,11.572083473205566,0.04554629485053295,0.047036174587958786,0.009838833483244165,0.6783984228330066,0.0003780342472594235,0.003762893967036703,0.0007871066786595332,0.0049280348929556595,C:\repositories\strawberry\agc_mpc\results\control\summaries\current_hybrid_transformer_gradient_mpc_full_period_anchored_w000_anchored_start00984_24steps_trace.json,0.0,0.0,0.0
full_period_anchored_w000,current_hybrid_transformer,0.0,1008,24,2020-05-09T18:25:00.000000000,2020-05-09T20:20:00.000000000,0.020718098850920796,0.465003103017807,0.5389172434806824,19.47957420349121,0.0,0.02456047847740802,0.005493502187829573,0.3928475055240388,0.0,0.0019648382781926417,0.00043948017502636586,0.0024043184532190074,C:\repositories\strawberry\agc_mpc\results\control\summaries\current_hybrid_transformer_gradient_mpc_full_period_anchored_w000_anchored_start01008_24steps_trace.json,0.0,0.0,0.0
full_period_anchored_w000,current_hybrid_transformer,0.0,1032,24,2020-05-09T20:25:00.000000000,2020-05-09T22:20:00.000000000,0.022176578524522483,0.23812611401081085,0.6833578944206238,17.14727783203125,0.0,0.01347399000378328,0.00023122475577532433,0.2166253926370252,0.0,0.0010779192003026624,1.8497980462025946e-05,0.0010964171807646883,C:\repositories\strawberry\agc_mpc\results\control\summaries\current_hybrid_transformer_gradient_mpc_full_period_anchored_w000_anchored_start01032_24steps_trace.json,0.0,0.0,0.0
full_period_anchored_w000,current_hybrid_transformer,0.0,1056,24,2020-05-09T22:25:00.000000000,2020-05-10T00:20:00.000000000,0.05402898679797848,0.4588146209716797,1.4235349893569946,66.12361907958984,0.0,0.007903358683209202,0.0,0.1898637871021464,0.0,0.0004083401986324754,0.0,0.0004083401986324754,C:\repositories\strawberry\agc_mpc\results\control\summaries\current_hybrid_transformer_gradient_mpc_full_period_anchored_w000_anchored_start01056_24steps_trace.json,0.0,0.0,0.0
full_period_anchored_w000,current_hybrid_transformer,0.0,1080,24,2020-05-10T00:25:00.000000000,2020-05-10T02:20:00.000000000,0.039615358148391046,1.0040899515151978,1.6620979309082031,60.09486770629883,0.0,0.005521160573761814,0.0,0.18720385615211127,0.0,0.00022084642295047257,0.0,0.00022084642295047257,C:\repositories\strawberry\agc_mpc\results\control\summaries\current_hybrid_transformer_gradient_mpc_full_period_anchored_w000_anchored_start01080_24steps_trace.json,0.0,0.0,0.0
full_period_anchored_w000,current_hybrid_transformer,0.0,1104,24,2020-05-10T02:25:00.000000000,2020-05-10T04:20:00.000000000,0.021813799898761015,0.21168462932109833,1.343115210533142,13.027214050292969,0.0,0.0,0.0,0.17287738694850224,0.0,0.0,0.0,0.0,C:\repositories\strawberry\agc_mpc\results\control\summaries\current_hybrid_transformer_gradient_mpc_full_period_anchored_w000_anchored_start01104_24steps_trace.json,nan,0.0,0.0
full_period_anchored_w000,current_hybrid_transformer,0.0,1128,24,2020-05-10T04:25:00.000000000,2020-05-10T06:20:00.000000000,0.027526270831003785,0.3134079873561859,0.34068140387535095,10.90515422821045,0.006106173714580193,0.0055391958568620165,0.0,0.17168560232558708,5.0681241831015606e-05,0.00022156783427448065,0.0,0.00027224907610549627,C:\repositories\strawberry\agc_mpc\results\control\summaries\current_hybrid_transformer_gradient_mpc_full_period_anchored_w000_anchored_start01128_24steps_trace.json,0.0,0.0,0.0
full_period_anchored_w000,current_hybrid_transformer,0.0,1152,24,2020-05-10T06:25:00.000000000,2020-05-10T08:20:00.000000000,0.03521919227205217,0.23748643696308136,1.127195954322815,12.729817390441895,0.012919237880900783,0.004134663823015588,0.002016749767745828,0.2694608495342068,0.00010722967441147649,0.0002825353612393985,0.00016133998141966622,0.0005511050170705412,C:\repositories\strawberry\agc_mpc\results\control\summaries\current_hybrid_transformer_gradient_mpc_full_period_anchored_w000_anchored_start01152_24steps_trace.json,0.0,0.0,0.0
full_period_anchored_w000,current_hybrid_transformer,0.0,1176,24,2020-05-10T08:25:00.000000000,2020-05-10T10:20:00.000000000,0.08149075399463375,0.5304060578346252,3.3190479278564453,23.074737548828125,0.0,0.006805590392298684,0.0043503569447720224,0.3672779130860081,0.0,0.0005444472313838948,0.0003480285555817618,0.0008924757869656566,C:\repositories\strawberry\agc_mpc\results\control\summaries\current_hybrid_transformer_gradient_mpc_full_period_anchored_w000_anchored_start01176_24steps_trace.json,0.0,0.0,0.0
full_period_anchored_w000,current_hybrid_transformer,0.0,1200,24,2020-05-10T10:25:00.000000000,2020-05-10T12:20:00.000000000,0.05834433684746424,0.7853989005088806,3.2683353424072266,28.049779891967773,0.06493518788453378,0.0192924251915317,0.010072116517107887,0.6250042218335989,0.0005389620594416305,0.001543394015322536,0.0008057693213686309,0.0028881253961327976,C:\repositories\strawberry\agc_mpc\results\control\summaries\current_hybrid_transformer_gradient_mpc_full_period_anchored_w000_anchored_start01200_24steps_trace.json,0.0,0.0,0.0
full_period_anchored_w000,current_hybrid_transformer,0.0,1224,24,2020-05-10T12:25:00.000000000,2020-05-10T14:20:00.000000000,0.08197306049987674,0.43704843521118164,1.1766437292099,12.280853271484375,0.0,0.017571242759713022,0.00927764441585119,0.6387184841602302,0.0,0.0014056994207770417,0.0007422115532680952,0.002147910974045137,C:\repositories\strawberry\agc_mpc\results\control\summaries\current_hybrid_transformer_gradient_mpc_full_period_anchored_w000_anchored_start01224_24steps_trace.json,0.0,0.0,0.0
full_period_anchored_w000,current_hybrid_transformer,0.0,1248,24,2020-05-10T14:25:00.000000000,2020-05-10T16:20:00.000000000,0.16190001865228018,2.0020289421081543,4.546947002410889,25.43671989440918,0.019789731843915158,0.009416652398844639,0.00841511186931154,0.5363865331470079,0.0001642547743044958,0.0007533321919075711,0.0006732089495449233,0.00159079591575699,C:\repositories\strawberry\agc_mpc\results\control\summaries\current_hybrid_transformer_gradient_mpc_full_period_anchored_w000_anchored_start01248_24steps_trace.json,0.0,0.0,0.0
full_period_anchored_w000,current_hybrid_transformer,0.0,1272,24,2020-05-10T16:25:00.000000000,2020-05-10T18:20:00.000000000,0.12493577149386208,1.456923484802246,3.8076717853546143,33.13755798339844,0.06916109003451416,0.006582926264155948,0.0053342085024752,0.3567624470157507,0.0005740370472864676,0.0005266341011324759,0.000426736680198016,0.0015274078286169595,C:\repositories\strawberry\agc_mpc\results\control\summaries\current_hybrid_transformer_gradient_mpc_full_period_anchored_w000_anchored_start01272_24steps_trace.json,0.0,0.0,0.0
