profile,resource_weight,predictor,starts,objective_mean_mean,objective_mean_std,tair_mae_mean,tair_mae_std,rhair_mae_mean,rhair_mae_std,co2_mae_mean,co2_mae_std,estimated_heat_mj_m2_mean,estimated_heat_mj_m2_std,estimated_electricity_kwh_m2_mean,estimated_electricity_kwh_m2_std,estimated_co2_kg_m2_mean,estimated_co2_kg_m2_std,estimated_irrigation_l_m2_mean,estimated_irrigation_l_m2_std,estimated_total_resource_cost_eur_m2_mean,estimated_total_resource_cost_eur_m2_std
real_resource_w000,0.0,current_hybrid_transformer,"0,96,192,288,384",0.06599741497969565,0.02661720928205477,0.56558957695961,0.16421350913634508,1.7093170046806336,0.8537653582004743,29.47155342102051,10.545648904959586,0.28339312602287026,0.08242303370916997,0.11541242366634356,0.07568981449829068,0.027080717806814997,0.013773438390655543,2.161884991618068,0.648047056869348,0.012673144038636671,0.006348403063650859
real_resource_w000,0.0,itransformer_co2_residual,"0,96,192,288,384",0.06954444149547877,0.02351384773863524,0.6392894327640534,0.21393012349197715,1.357521402835846,0.3997956244912806,10.167990970611573,2.008890800834427,0.043917642201190876,0.0458681618099625,0.10524581731390854,0.08793307193592885,0.026476617890179514,0.01232899827454067,2.00836695368206,0.5886989183513687,0.00936306876502426,0.005905808397661743
real_resource_w002,0.02,current_hybrid_transformer,"0,96,192,288,384",0.07431356174638495,0.027393332006953677,0.5854050159454346,0.16499181505899604,1.7133095502853393,0.8725904451338569,29.808444595336915,10.201938884057586,0.27031774046405194,0.10869718319455482,0.10903491967054815,0.08188429052338983,0.02715036462203769,0.013778810597176538,2.157541786043366,0.6580297363129928,0.012321649370278033,0.0072567004273923754
real_resource_w002,0.02,itransformer_co2_residual,"0,96,192,288,384",0.0777891159717304,0.02341226736673461,0.6869152128696442,0.2156001240356856,1.4728856801986694,0.24891986062245813,10.29729061126709,2.0977610652091045,0.05705298839517816,0.061122967610441704,0.10600741066980461,0.08782371598740107,0.026378918535673784,0.012332513922119067,2.0216112441607508,0.5924855575085469,0.009567761047340353,0.006199873907417548
real_resource_w005,0.05,current_hybrid_transformer,"0,96,192,288,384",0.08414498500060288,0.027200518776222073,0.5859231591224671,0.16195727343153757,1.6616117119789124,0.8503248552394064,29.92860641479492,10.147679004116322,0.23497944429245843,0.10666114664125444,0.09842686379059327,0.08579541974300507,0.02692764063799493,0.01363914329113708,2.1238388143327542,0.6845899923637788,0.011413299638904773,0.007730337455290969
real_resource_w005,0.05,itransformer_co2_residual,"0,96,192,288,384",0.08789536087618519,0.03017600248740079,0.6517873883247376,0.19089068905646112,1.4533954858779907,0.6041881429073024,10.979503536224366,2.133671989605075,0.04070897303936641,0.045782561592210655,0.0935076627395038,0.0823418749030415,0.026171445331201127,0.0122614821247888,2.001739729509891,0.5747828639517361,0.008472199762342295,0.0054190579732157785
real_resource_w008,0.08,current_hybrid_transformer,"0,96,192,288,384",0.09409410961282752,0.027836045475630407,0.5822748601436615,0.1686439148969999,1.6662517428398131,0.8567702994377848,30.180339813232422,10.114925331331936,0.22534811262763652,0.10286413351990331,0.09486605324879516,0.08635208527105281,0.02684990718589273,0.013597454721312685,2.1259263143243654,0.6872997133468017,0.01114457725170731,0.007851903821090122
real_resource_w008,0.08,itransformer_co2_residual,"0,96,192,288,384",0.09305006248954062,0.03608631928226773,0.6300181120634079,0.2566322783968262,1.301807463169098,0.6133102925879654,11.66035327911377,1.6926575649452604,0.060985536949140204,0.052165348338154095,0.06927781572333946,0.06533456962182238,0.025676157144720983,0.012940619480724938,1.9703946460876023,0.6459735747091171,0.00757176030169804,0.005788985532763934
